transaction_id,project_id,freelancer_id,client_id,project_value,platform_commission,transaction_date,payment_status
1867,3536,2355,224,2918.70,300.10,2025-01-18,Pending
1868,3539,223,601,1929.57,262.09,2025-08-29,Pending
1869,2982,528,879,508.06,185.68,2025-10-07,Pending
1870,5424,2984,801,2033.00,41.82,2026-02-15,Paid
1871,2851,2213,314,126.99,230.06,2025-02-16,Pending
1872,5002,1807,622,2863.18,199.42,2026-01-13,Paid
1873,216,1206,119,2199.74,206.83,2024-08-18,Pending
1874,641,641,1036,2298.29,26.85,2024-09-30,Paid
1875,4209,2837,388,2783.85,204.32,2025-04-08,Pending
1876,5240,1739,408,1605.24,266.77,2025-05-05,Paid
1877,671,46,1190,1709.92,263.20,2025-01-04,Pending
1878,4262,2726,190,413.08,78.11,2026-02-25,Paid
1879,4322,887,468,3046.27,88.90,2024-11-08,Pending
1880,5722,653,431,2557.82,44.15,2026-01-31,Paid
1881,3176,2446,255,1761.97,69.48,2025-06-20,Pending
1882,3389,1275,821,1982.29,289.31,2025-12-29,Pending
1883,132,694,253,2425.82,212.16,2025-02-12,Pending
1884,349,2528,1077,1156.94,171.63,2024-10-01,Paid
1885,5633,2868,1075,389.48,305.70,2024-10-26,Paid
1886,2800,328,373,2599.54,109.59,2025-01-02,Pending
1887,5780,2649,219,2560.15,242.61,2024-12-03,Paid
1888,433,698,772,2951.64,22.14,2024-07-23,Pending
1889,2335,1780,663,1454.76,105.36,2025-01-14,Pending
1890,3474,1873,1176,2584.54,68.45,2024-09-15,Pending
1891,4179,1738,811,605.10,33.18,2025-11-30,Paid
1892,2643,2605,63,1594.03,150.30,2024-09-10,Pending
1893,370,1154,492,1092.43,286.25,2024-08-04,Paid
1894,4795,2382,354,2855.67,20.34,2025-09-30,Paid
1895,1005,2088,28,402.40,221.39,2025-07-11,Pending
1896,2115,429,928,1911.76,127.25,2024-09-27,Paid
1897,5535,611,1083,2321.68,317.92,2024-10-29,Paid
1898,4092,2467,1138,138.93,54.56,2025-04-28,Pending
1899,3084,3000,504,3086.95,223.49,2025-11-24,Pending
1900,1359,820,91,674.38,112.15,2024-08-19,Paid
1901,110,1423,852,2523.09,282.90,2024-11-09,Pending
1902,1173,1899,797,1581.07,204.75,2025-02-10,Pending
1903,5062,1654,962,2416.02,236.90,2025-06-21,Paid
1904,3675,2709,630,2537.71,243.17,2025-12-02,Paid
1905,3668,1810,180,750.04,305.19,2025-04-11,Paid
1906,2524,2787,487,558.96,20.46,2025-08-31,Pending
1907,3984,2265,576,2705.59,283.82,2025-02-11,Paid
1908,574,318,306,2521.57,35.35,2024-08-14,Pending
1909,2206,993,1182,2383.46,93.69,2025-06-06,Pending
1910,3890,1988,182,3071.68,281.47,2025-07-17,Pending
1911,1870,1814,242,2736.44,274.33,2025-03-29,Pending
1912,5443,513,806,921.87,100.90,2025-11-17,Paid
1913,1917,1153,428,2748.72,284.55,2026-01-10,Paid
1914,1235,481,794,867.65,71.93,2025-06-18,Paid
1915,5555,1844,582,1032.55,285.99,2025-09-19,Pending
1916,5573,398,1059,1129.29,246.10,2025-03-02,Pending
1917,3118,662,452,1076.92,140.06,2025-01-29,Paid
1918,300,2360,374,1419.04,87.71,2026-03-07,Paid
1919,3272,2310,1106,308.44,62.11,2025-11-30,Paid
1920,4651,2327,975,2177.58,257.23,2025-04-13,Paid
1921,2094,1037,1035,1925.83,187.90,2026-01-17,Pending
1922,1996,2659,309,2813.24,76.92,2025-03-27,Pending
1923,1880,1653,40,1318.85,218.68,2026-02-04,Paid
1924,1181,769,319,2480.98,308.72,2025-04-04,Paid
1925,4879,940,637,825.14,251.20,2026-01-18,Paid
1926,1511,1414,622,2736.72,173.76,2024-10-12,Pending
1927,1261,70,612,983.20,74.92,2026-01-22,Paid
1928,536,2267,580,2526.51,271.55,2025-09-08,Pending
1929,4968,1860,318,2011.30,237.86,2025-11-24,Pending
1930,3571,1824,589,2330.93,288.40,2024-11-16,Pending
1931,4737,279,693,3087.18,275.99,2025-03-23,Paid
1932,5755,844,653,2260.48,26.63,2025-08-13,Paid
1933,1673,2462,434,2238.99,235.84,2025-04-16,Pending
1934,668,342,17,2988.81,49.02,2025-03-18,Pending
1935,855,1168,1126,1382.22,96.08,2025-08-20,Pending
1936,5347,1723,402,935.50,229.52,2025-10-15,Pending
1937,2579,2761,321,2439.54,68.57,2025-06-09,Pending
1938,2226,1808,481,553.18,252.63,2025-05-27,Pending
1939,121,2710,1133,1325.73,160.82,2025-06-01,Pending
1940,499,1237,388,435.73,76.91,2025-01-20,Pending
1941,1819,995,443,2812.69,123.92,2024-12-03,Pending
1942,5286,2338,84,2251.15,100.59,2025-11-24,Pending
1943,3272,533,924,963.86,272.76,2024-11-04,Paid
1944,4722,2503,1104,2799.11,97.70,2024-11-22,Paid
1945,131,2212,984,2762.90,131.74,2026-03-13,Paid
1946,5980,810,532,257.48,101.49,2024-11-21,Paid
1947,3611,1312,1108,323.02,133.70,2025-01-19,Pending
1948,4828,1144,290,2945.73,297.32,2024-09-24,Pending
1949,3602,560,217,524.84,170.49,2025-02-03,Pending
1950,2890,569,571,2397.86,195.78,2025-08-17,Pending
1951,176,2145,674,459.77,21.24,2026-01-28,Pending
1952,4299,1876,1130,2333.90,300.50,2024-12-29,Pending
1953,1382,24,1197,2333.99,216.00,2025-03-28,Pending
1954,3523,2190,855,2583.71,42.57,2026-01-06,Pending
1955,1012,2169,15,551.66,227.75,2024-08-22,Pending
1956,2563,1123,988,2360.90,211.68,2024-10-04,Paid
1957,2410,1902,197,2514.69,97.85,2025-11-18,Pending
1958,2175,1855,648,502.58,280.69,2024-09-27,Paid
1959,4489,2646,170,2688.50,133.49,2025-11-30,Paid
1960,4344,2080,397,2347.27,221.53,2025-10-08,Paid
1961,5403,2205,90,2412.71,193.66,2025-06-30,Paid
1962,1163,524,187,2907.37,255.46,2025-06-07,Pending
1963,1514,2476,357,1645.14,194.75,2024-11-14,Paid
1964,1666,1969,1040,2981.62,228.93,2025-07-18,Paid
1965,3864,2864,157,723.33,119.03,2024-08-07,Pending
1966,4989,164,51,1166.86,308.91,2025-01-25,Paid
1967,3620,568,502,2158.10,158.96,2025-05-19,Paid
1968,1842,2103,148,1321.18,61.34,2024-12-31,Pending
1969,116,872,209,876.45,299.98,2025-07-22,Pending
1970,141,1377,1172,2532.03,284.18,2026-01-17,Pending
1971,514,642,842,2985.02,303.28,2025-10-25,Paid
1972,3894,2383,70,1168.33,178.81,2025-06-09,Paid
1973,5627,2657,361,2574.77,69.33,2025-12-26,Pending
1974,5341,2107,586,2963.13,109.12,2025-08-09,Paid
1975,3720,259,295,2934.17,290.97,2026-03-06,Paid
1976,3864,1389,1189,882.53,135.88,2025-06-01,Paid
1977,3101,1413,458,2017.50,118.63,2024-09-30,Pending
1978,2816,1131,281,2417.32,41.40,2025-06-20,Pending
1979,3410,629,1110,2578.68,146.89,2025-01-08,Paid
1980,5417,2758,305,1621.29,212.22,2025-10-29,Pending
1981,531,78,18,2715.08,175.84,2024-09-20,Pending
1982,3216,1728,989,1405.87,77.66,2025-07-12,Pending
1983,4651,1409,599,1116.35,242.42,2024-07-24,Pending
1984,2693,1693,146,2275.75,21.14,2024-12-21,Paid
1985,2002,685,279,1774.90,221.08,2025-01-21,Paid
1986,5866,2886,1108,2076.55,130.15,2025-09-17,Pending
1987,136,545,736,2108.47,231.72,2024-12-05,Paid
1988,1480,1920,479,2720.26,71.77,2024-11-19,Pending
1989,1727,1089,724,1992.79,319.27,2024-12-29,Pending
1990,5036,1147,127,2982.36,133.06,2025-03-22,Pending
1991,4299,2685,343,993.13,58.08,2026-03-02,Pending
1992,2081,1265,929,637.31,70.34,2024-12-04,Paid
1993,913,2732,780,1712.09,250.73,2025-07-14,Pending
1994,1184,891,978,270.57,288.16,2024-11-09,Pending
1995,4776,1802,686,1389.41,45.89,2025-03-09,Paid
1996,2372,2721,768,132.80,289.09,2024-11-21,Pending
1997,3985,676,459,1884.18,69.67,2025-08-31,Paid
1998,2575,2025,23,659.13,222.80,2024-12-06,Pending
1999,142,610,866,2679.48,244.78,2025-07-30,Pending
2000,1251,382,275,868.90,301.28,2025-07-14,Paid
2001,2047,1282,481,168.80,268.32,2026-01-08,Pending
2002,3127,1195,1021,1215.93,227.80,2025-03-26,Pending
2003,2630,2025,279,2715.83,214.11,2025-10-24,Paid
2004,1877,2832,1072,2092.11,227.30,2025-08-10,Paid
2005,2197,719,763,732.38,132.24,2024-08-06,Pending
2006,2360,1323,513,2957.56,98.29,2025-08-02,Paid
2007,1358,527,741,1391.12,311.06,2025-11-01,Paid
2008,4704,1932,660,1762.26,174.28,2024-12-09,Paid
2009,1372,1047,477,1977.37,22.20,2024-11-12,Paid
2010,5160,2951,723,809.83,108.21,2025-05-16,Pending
2011,46,2886,73,120.52,144.02,2024-08-21,Paid
2012,2591,2085,1119,2949.25,277.45,2024-09-18,Paid
2013,875,1720,877,2187.04,155.18,2025-07-27,Pending
2014,2378,2770,1000,1619.99,57.38,2026-02-27,Paid
2015,2340,2792,292,2553.57,175.61,2024-08-02,Paid
2016,4769,1546,486,981.68,147.35,2025-03-26,Pending
2017,5862,2300,141,2491.29,165.74,2024-09-01,Pending
2018,4732,257,493,1749.83,67.51,2024-09-27,Pending
2019,3255,1729,968,2784.92,88.15,2024-09-01,Paid
2020,2310,2474,709,831.59,42.16,2024-12-23,Pending
2021,2063,115,109,1021.32,235.06,2025-02-27,Pending
2022,1312,142,783,811.98,208.96,2025-12-28,Paid
2023,1737,2561,1031,1830.92,92.15,2026-02-22,Pending
2024,3822,2108,140,2057.86,103.14,2026-01-20,Pending
2025,5638,2923,1200,1950.86,140.19,2025-11-30,Paid
2026,5951,1080,864,1426.44,38.51,2025-05-18,Paid
2027,3751,1912,146,2515.62,310.39,2025-09-09,Pending
2028,3118,1987,1055,2069.42,178.84,2024-11-18,Pending
2029,4486,1428,306,368.28,314.11,2025-06-26,Pending
2030,378,863,1026,1182.54,262.52,2025-09-19,Paid
2031,1411,1431,1167,2051.81,237.46,2025-09-01,Paid
2032,2747,1038,632,203.09,118.40,2024-10-17,Paid
2033,4212,1891,539,1263.83,218.83,2024-12-17,Paid
2034,3251,2699,408,113.05,220.17,2025-05-01,Pending
2035,3294,1501,809,155.66,89.69,2024-10-12,Pending
2036,561,1754,622,1574.83,44.19,2025-12-22,Paid
2037,5990,2460,429,409.97,187.14,2024-08-02,Paid
2038,2075,219,437,2941.87,157.99,2024-07-25,Pending
2039,5100,1561,682,3028.45,287.19,2026-01-25,Paid
2040,516,680,535,2982.74,44.56,2026-02-04,Pending
2041,3100,1919,122,1276.01,177.01,2024-09-04,Pending
2042,895,1676,486,434.94,74.84,2025-08-19,Pending
2043,513,1641,109,1654.95,205.70,2024-09-26,Paid
2044,5713,2822,739,1858.79,57.26,2025-08-26,Paid
2045,1321,526,124,2433.50,271.36,2025-11-28,Paid
2046,261,2949,343,639.12,241.27,2025-04-26,Paid
2047,4988,539,668,1659.23,221.08,2025-12-19,Pending
2048,2434,1543,84,121.88,103.94,2024-08-11,Paid
2049,529,1504,100,537.14,252.19,2024-08-14,Pending
2050,2567,206,30,559.60,306.05,2025-02-19,Paid
2051,5332,1052,547,422.92,34.17,2026-03-12,Pending
2052,2491,965,645,1540.63,178.59,2025-02-06,Paid
2053,3540,346,759,184.87,24.07,2024-07-26,Pending
2054,3172,667,288,2566.72,189.82,2025-08-08,Pending
2055,3992,2470,1032,423.13,253.20,2024-11-05,Paid
2056,2557,1762,853,1184.58,234.77,2024-08-28,Pending
2057,689,2819,25,522.23,272.77,2026-03-05,Pending
2058,1671,2237,678,911.15,42.33,2025-06-19,Paid
2059,4761,2745,253,1319.64,263.37,2024-12-09,Pending
2060,2186,7,488,2643.67,147.40,2025-08-30,Paid
2061,3552,545,739,515.80,256.36,2024-09-09,Paid
2062,4126,1993,504,2784.42,64.52,2025-10-07,Paid
2063,2083,1058,981,943.64,174.71,2025-06-26,Paid
2064,2510,2617,991,444.86,294.82,2024-10-01,Paid
2065,2342,837,984,915.22,226.57,2025-06-20,Pending
2066,3626,2190,198,2431.02,203.27,2025-05-07,Pending
2067,2395,217,319,2859.15,182.49,2024-09-05,Pending
2068,563,254,909,2981.46,227.81,2024-09-15,Pending
2069,2835,2397,409,2731.61,123.75,2025-01-24,Paid
2070,2721,318,265,2650.50,211.82,2026-01-06,Pending
2071,4344,2630,563,2404.86,281.63,2025-05-30,Paid
2072,666,2147,2,420.18,211.77,2025-07-17,Paid
2073,2163,2727,330,2293.59,98.37,2025-12-30,Paid
2074,1588,2494,260,2550.03,214.90,2025-01-11,Paid
2075,2267,2532,346,2688.14,51.65,2025-03-23,Paid
2076,5925,1594,729,2974.07,126.22,2025-05-03,Pending
2077,1645,504,490,1640.47,310.12,2024-09-07,Pending
2078,5871,1342,427,2443.61,193.45,2024-12-18,Pending
2079,1750,501,816,2814.85,23.69,2025-11-19,Pending
2080,5761,6,212,2343.48,38.89,2024-10-05,Pending
2081,685,2967,522,976.10,244.58,2025-05-14,Pending
2082,5090,2426,342,391.81,124.97,2024-11-24,Paid
2083,920,1359,1172,205.64,82.73,2025-01-07,Paid
2084,1089,711,524,1949.88,213.38,2025-03-03,Paid
2085,565,115,96,1579.75,223.69,2026-01-16,Paid
2086,1396,369,52,734.89,51.08,2025-09-10,Paid
2087,5181,2876,631,1229.81,145.92,2024-10-21,Paid
2088,4854,887,459,229.58,175.90,2025-04-14,Pending
2089,3994,1438,273,1828.45,132.83,2024-08-12,Pending
2090,3903,2717,227,904.25,81.84,2024-11-28,Pending
2091,1452,688,863,2536.55,43.18,2025-04-07,Paid
2092,2468,573,599,1299.57,230.69,2025-09-11,Paid
2093,1904,2040,257,2631.15,303.72,2025-01-27,Paid
2094,2840,1222,505,2373.12,255.79,2024-08-10,Paid
2095,434,2190,36,1355.66,216.19,2025-12-04,Paid
2096,2707,1628,843,1259.98,140.18,2025-03-18,Pending
2097,2663,1305,115,1731.73,137.41,2026-03-06,Paid
2098,5005,1649,85,2838.06,122.26,2024-12-08,Pending
2099,3937,199,373,687.58,183.10,2025-04-01,Pending
2100,1964,899,341,1259.76,117.55,2025-01-10,Paid
2101,2263,783,584,2709.45,294.45,2026-02-08,Paid
2102,2309,1081,468,1204.05,175.54,2025-07-07,Paid
2103,5245,473,318,883.13,273.57,2024-11-05,Pending
2104,2140,219,296,963.44,203.61,2026-03-05,Paid
2105,2698,2996,181,393.25,49.12,2025-12-16,Pending
2106,2396,2425,98,2693.09,261.28,2024-10-24,Pending
2107,412,1051,37,941.43,69.41,2025-06-24,Paid
2108,2569,998,1167,1436.22,212.70,2024-11-03,Pending
2109,3616,2510,1118,2797.61,281.08,2025-03-29,Pending
2110,4764,2360,28,2255.46,243.31,2024-11-08,Paid
2111,2404,1127,503,1999.49,288.34,2024-08-28,Paid
2112,5343,601,280,1608.99,279.57,2024-09-12,Pending
2113,5163,1268,1171,1946.93,229.14,2025-01-08,Pending
2114,4588,1692,1193,159.38,52.54,2025-11-24,Paid
2115,4344,1120,1036,1311.01,84.09,2025-02-21,Pending
2116,152,2165,898,1459.56,293.93,2025-08-29,Pending
2117,2102,2830,344,1582.93,133.99,2025-06-26,Paid
2118,3524,514,119,2824.25,83.00,2025-05-10,Pending
2119,2593,2259,205,2827.91,163.08,2025-04-28,Paid
2120,1451,1470,1087,2475.10,151.07,2025-01-20,Paid
2121,3441,982,849,2577.67,205.05,2025-10-05,Pending
2122,2808,2139,989,860.69,89.50,2025-09-10,Pending
2123,3154,1414,425,375.94,225.79,2025-05-15,Pending
2124,4576,95,1040,3027.64,182.07,2024-08-25,Paid
2125,1605,1086,505,1159.44,132.11,2024-10-22,Pending
2126,1490,2496,338,2586.89,290.04,2025-05-21,Pending
2127,227,103,1009,3043.40,201.78,2026-02-09,Pending
2128,3612,1440,1002,1760.13,144.42,2025-07-04,Paid
2129,3992,2630,323,755.20,121.49,2025-08-09,Paid
2130,5878,1707,35,360.58,109.29,2025-11-01,Paid
2131,527,2363,804,415.27,120.76,2025-05-06,Pending
2132,1959,1954,1073,1407.89,194.86,2025-12-29,Paid
2133,4174,1360,656,1822.87,275.00,2025-08-06,Pending
2134,4365,2016,109,2864.71,89.55,2025-10-02,Pending
2135,2712,2050,692,987.59,241.72,2026-01-14,Paid
2136,5739,2569,1002,2057.08,309.98,2025-06-10,Pending
2137,1885,452,170,2182.71,268.61,2025-09-14,Pending
2138,4858,1802,994,1095.33,199.73,2026-01-11,Pending
2139,737,2995,7,971.46,91.03,2025-03-11,Paid
2140,4333,387,432,2281.34,114.77,2026-02-10,Pending
2141,3784,1675,1088,635.08,208.10,2024-08-29,Pending
2142,4986,96,300,508.86,34.96,2025-09-25,Paid
2143,786,2637,476,290.25,261.88,2025-09-24,Pending
2144,4965,1476,946,1849.25,317.65,2025-08-25,Paid
2145,3555,837,571,1677.83,166.77,2025-10-23,Pending
2146,1044,226,959,2210.46,133.60,2025-06-22,Pending
2147,189,2861,946,241.59,92.84,2025-06-23,Paid
2148,4985,612,267,2412.43,236.80,2025-11-25,Pending
2149,4378,2775,51,959.42,227.05,2024-09-26,Pending
2150,4039,565,685,790.05,150.34,2025-11-09,Pending
2151,2074,673,761,1752.73,263.99,2024-09-29,Paid
2152,3310,971,532,2075.19,129.06,2025-03-30,Pending
2153,214,80,52,2886.25,163.55,2025-07-17,Pending
2154,3589,2231,927,2081.23,211.28,2025-12-24,Pending
2155,2002,1687,606,1690.60,185.08,2025-10-29,Paid
2156,4396,212,41,1817.18,55.48,2025-11-30,Pending
2157,2189,1667,240,1245.92,271.11,2026-02-05,Paid
2158,5186,2515,699,2275.32,20.02,2025-06-30,Paid
2159,3548,1464,488,374.47,253.03,2025-03-25,Pending
2160,1764,1249,938,1993.21,184.46,2024-10-11,Paid
2161,1636,2358,579,789.28,243.35,2025-11-27,Paid
2162,904,2979,867,2566.70,202.77,2024-12-05,Pending
2163,3500,1713,711,3099.47,213.21,2025-09-10,Paid
2164,5732,1587,1119,2313.15,298.43,2024-11-01,Paid
2165,4654,1975,733,521.32,99.56,2025-05-31,Pending
2166,3207,391,782,2342.13,138.46,2024-10-16,Paid
2167,5446,2963,40,1336.67,106.58,2025-06-01,Paid
2168,4198,1426,786,2097.81,126.92,2024-11-27,Paid
2169,1778,2249,857,1531.82,71.32,2026-01-19,Paid
2170,4197,812,917,226.71,142.40,2025-01-01,Pending
2171,3403,2780,1145,2570.06,319.25,2025-09-20,Paid
2172,1703,1309,140,670.53,237.31,2025-01-22,Paid
2173,309,788,922,2660.08,189.61,2026-03-12,Paid
2174,4139,1206,581,1423.18,163.10,2025-11-12,Pending
2175,1608,70,437,909.49,315.62,2026-03-08,Pending
2176,2307,2543,401,828.79,232.78,2025-12-08,Pending
2177,2427,2651,521,1905.51,184.07,2026-02-03,Paid
2178,3524,1870,844,2461.38,129.51,2024-12-22,Paid
2179,2588,18,534,2003.19,84.37,2025-02-22,Paid
2180,3102,169,1008,232.38,205.11,2026-03-09,Pending
2181,979,240,507,1110.69,301.71,2024-12-26,Pending
2182,5429,653,775,509.39,63.57,2025-07-22,Paid
2183,3250,587,137,2449.63,240.73,2025-07-27,Pending
2184,5071,996,942,2271.32,279.82,2024-10-31,Paid
2185,1039,1166,651,1697.19,252.62,2025-08-11,Pending
2186,4725,2348,441,1942.08,272.90,2025-09-04,Paid
2187,5679,1205,506,1234.41,35.43,2024-11-15,Paid
2188,5405,2291,1051,1815.73,121.78,2025-10-31,Paid
2189,2591,2567,475,1866.96,167.38,2025-10-08,Paid
2190,5125,2600,1131,1905.42,191.02,2025-06-29,Pending
2191,5002,2739,31,2759.26,167.40,2024-08-09,Paid
2192,3745,272,1192,2049.80,270.89,2024-10-02,Paid
2193,3981,1561,743,2096.82,48.17,2025-06-19,Pending
2194,2285,461,436,1960.62,191.22,2026-02-26,Paid
2195,3680,2825,912,474.28,24.14,2025-01-10,Paid
2196,2633,831,1167,102.16,100.79,2025-09-05,Pending
2197,3069,75,556,718.15,261.83,2025-04-26,Pending
2198,1615,1734,348,868.06,248.54,2025-01-24,Pending
2199,4554,1822,45,1278.33,143.63,2025-10-09,Paid
2200,442,2887,139,977.99,135.52,2026-02-20,Paid
2201,3494,2123,427,2955.57,109.74,2025-03-07,Pending
2202,4401,954,534,2224.36,170.38,2025-03-29,Pending
2203,4925,1851,802,1298.04,193.68,2025-11-22,Pending
2204,4973,46,956,240.11,247.36,2024-11-05,Paid
2205,5790,729,501,2395.31,125.46,2025-06-08,Pending
2206,4606,480,924,2864.21,78.49,2024-10-30,Pending
2207,5330,33,6,490.78,158.89,2026-01-12,Paid
2208,1628,2056,145,2535.56,142.65,2024-10-26,Paid
2209,5392,2460,796,2734.29,33.01,2025-08-27,Paid
2210,1415,83,610,2688.77,271.48,2024-10-01,Pending
2211,917,271,816,1936.91,129.49,2025-07-10,Pending
2212,1778,2499,1097,2963.16,196.77,2025-04-29,Pending
2213,319,2204,48,560.32,241.78,2025-09-20,Paid
2214,110,667,732,1126.62,243.74,2025-04-10,Pending
2215,5702,455,939,284.13,132.94,2024-12-24,Paid
2216,5914,68,856,2625.74,186.72,2024-12-08,Paid
2217,3533,2841,383,1763.90,59.59,2025-03-03,Paid
2218,1829,2818,590,1325.59,100.93,2025-04-16,Pending
2219,3897,285,629,2851.39,217.96,2026-01-13,Paid
2220,2021,2667,1184,2094.23,294.77,2025-06-10,Pending
2221,2754,1811,690,2336.74,99.92,2025-01-17,Pending
2222,437,708,273,2013.29,148.22,2025-07-13,Pending
2223,2585,459,327,1865.86,196.04,2025-08-07,Pending
2224,2274,2009,232,957.04,298.60,2024-12-28,Pending
2225,5012,1576,363,2699.99,159.11,2025-02-07,Pending
2226,1527,1556,992,1832.92,309.57,2026-01-21,Pending
2227,4033,238,859,3094.85,58.74,2025-01-12,Pending
2228,866,2277,819,2442.15,134.22,2024-10-11,Pending
2229,1773,2613,693,1226.59,76.77,2025-05-09,Paid
2230,2080,2994,809,2863.39,37.86,2026-02-26,Paid
2231,5246,1603,259,261.49,260.67,2025-12-05,Paid
2232,497,1990,867,1622.80,165.04,2025-09-03,Pending
2233,5028,776,456,152.69,237.87,2025-04-11,Paid
2234,5408,326,683,1947.19,138.12,2025-09-19,Pending
2235,1551,1416,684,2899.06,147.42,2025-08-09,Paid
2236,3121,2659,80,3036.96,287.75,2025-11-03,Paid
2237,5812,5,355,2226.20,87.83,2024-11-21,Pending
2238,1562,1443,745,602.86,57.57,2026-01-09,Pending
2239,2903,2301,992,2696.71,161.26,2025-06-16,Pending
2240,3786,1051,1041,1633.68,227.09,2025-07-22,Pending
2241,3767,691,932,2875.06,113.62,2026-02-23,Pending
2242,5280,1139,840,2775.84,258.98,2025-04-04,Pending
2243,1594,618,832,1833.85,159.17,2025-12-08,Paid
2244,436,1551,244,2224.74,303.56,2025-02-15,Pending
2245,2411,78,857,2399.59,59.76,2024-11-15,Pending
2246,4361,2117,1170,2688.56,37.95,2025-01-06,Paid
2247,4977,2935,227,1777.49,318.96,2025-06-23,Pending
2248,1210,1215,1178,678.52,275.40,2024-11-24,Paid
2249,3528,30,49,2731.72,63.02,2025-05-24,Pending
2250,3366,1030,364,3067.83,171.30,2026-03-02,Paid
2251,837,1094,232,858.32,73.92,2025-10-25,Paid
2252,3022,374,795,1830.14,253.07,2025-09-01,Paid
2253,276,2310,610,782.75,128.30,2024-08-20,Paid
2254,1608,1298,847,722.10,112.57,2024-07-25,Pending
2255,189,2689,137,1026.57,215.79,2024-11-12,Paid
2256,848,919,904,1667.17,265.83,2025-02-20,Pending
2257,2828,1009,481,1334.66,179.65,2025-08-20,Pending
2258,5950,2728,885,1749.09,199.71,2025-06-15,Paid
2259,1204,2603,1165,857.31,254.55,2025-01-31,Paid
2260,2847,504,91,2254.97,121.29,2025-12-05,Paid
2261,4486,1574,930,1348.96,168.99,2025-04-18,Paid
2262,4108,461,729,2537.34,108.71,2024-08-18,Pending
2263,1291,264,1093,2996.22,139.23,2025-08-03,Pending
2264,2497,1665,746,1143.42,164.65,2025-06-01,Paid
2265,2361,2514,262,296.75,273.34,2025-05-17,Paid
2266,4625,340,646,2588.45,98.33,2026-01-03,Paid
2267,2993,2704,1198,1082.48,236.70,2024-12-29,Paid
2268,3410,1555,978,746.85,149.61,2025-03-03,Pending
2269,2132,1116,65,692.87,67.46,2025-07-26,Paid
2270,2295,1057,707,155.94,312.41,2025-10-22,Pending
2271,2040,949,1143,2444.04,173.44,2025-12-29,Paid
2272,4890,944,317,2771.91,119.81,2024-09-06,Pending
2273,5350,158,900,2797.72,186.84,2025-04-11,Paid
2274,5145,2503,722,490.94,235.80,2025-06-05,Pending
2275,5361,792,767,2058.64,203.86,2026-02-04,Pending
2276,5293,720,629,1236.08,20.26,2026-01-11,Pending
2277,806,168,501,2411.57,241.84,2025-10-31,Pending
2278,1077,2025,917,2658.39,97.50,2026-02-11,Paid
2279,549,2634,563,1535.49,159.37,2025-08-25,Pending
2280,5085,1981,1057,562.78,83.99,2025-08-10,Pending
2281,2668,774,1105,2362.76,201.23,2025-04-06,Pending
2282,5926,2739,463,2331.30,105.15,2025-10-30,Pending
2283,3569,1729,466,2465.12,117.14,2025-10-13,Pending
2284,3529,424,579,2150.33,131.34,2025-09-06,Pending
2285,2928,2859,358,1048.34,301.34,2024-11-07,Paid
2286,4748,1484,280,609.27,57.11,2025-03-15,Paid
2287,252,1718,502,615.28,271.99,2025-03-24,Paid
2288,4970,65,304,1693.42,116.74,2024-09-29,Paid
2289,4447,2503,719,269.76,55.37,2026-01-01,Pending
2290,1928,407,588,357.32,119.26,2026-01-24,Pending
2291,5202,348,412,3038.82,54.06,2025-09-02,Pending
2292,1476,1663,259,1739.10,282.74,2024-10-04,Pending
2293,4852,2136,1107,2004.30,73.47,2024-11-25,Pending
2294,4221,1213,168,2267.70,65.00,2026-02-23,Paid
2295,844,2089,1090,1125.33,272.89,2025-06-15,Pending
2296,1036,2498,305,1630.63,69.44,2024-08-30,Paid
2297,5604,355,135,1263.64,159.64,2025-08-05,Pending
2298,946,720,719,2397.04,274.68,2024-10-25,Pending
2299,2665,2165,984,2399.68,20.10,2025-08-30,Pending
2300,4088,2531,429,2896.48,199.60,2025-01-18,Paid
2301,2872,2795,463,2568.57,126.14,2026-02-18,Paid
2302,3176,2427,706,1548.44,122.32,2025-04-06,Paid
2303,5266,1404,142,2363.13,51.24,2025-02-28,Paid
2304,5820,1751,328,880.32,234.68,2025-03-28,Paid
2305,4897,1549,148,2442.61,74.04,2025-04-21,Pending
2306,5017,1952,463,408.15,254.58,2025-03-25,Pending
2307,729,1140,713,405.98,111.22,2025-12-14,Paid
2308,5352,2237,369,2560.65,265.69,2025-01-26,Pending
2309,1794,2166,216,1465.86,27.70,2024-09-17,Pending
2310,4405,2601,32,2266.32,234.00,2024-07-25,Pending
2311,4364,987,160,1423.71,142.55,2025-05-05,Paid
2312,847,930,706,2477.27,76.44,2025-04-27,Pending
2313,1197,1527,932,957.63,102.12,2025-03-29,Paid
2314,806,1547,790,205.40,303.29,2025-04-15,Pending
2315,4541,541,721,1100.93,299.98,2025-04-17,Pending
2316,2222,547,214,2059.54,119.55,2026-02-02,Paid
2317,60,933,886,2544.64,125.05,2025-03-01,Pending
2318,366,439,430,684.40,228.60,2025-09-29,Pending
2319,3744,2839,406,287.63,248.47,2025-08-24,Pending
2320,823,762,1132,1056.06,283.56,2025-07-26,Paid
2321,3266,2898,639,214.89,257.11,2024-11-07,Pending
2322,1391,1732,572,2885.57,112.00,2024-10-09,Paid
2323,4430,1484,927,146.79,249.31,2024-12-11,Pending
2324,2462,1786,855,1995.15,289.02,2024-10-29,Paid
2325,3618,2036,1071,1631.79,264.82,2024-09-03,Paid
