freelancer_id,country,region,primary_skill_category,experience_level,hourly_rate,join_date,subscription_type,rating,total_projects_completed
348,Brazil,South America,Marketing,Intermediate,55.15,2024-12-06,Elite,4.1,44
349,India,North America,Data & AI,Expert,61.40,2024-12-14,Free,4.4,43
350,UK,Asia,Content,Expert,22.13,2024-07-28,Pro,3.2,20
351,India,North America,UI/UX,Beginner,85.57,2024-02-09,Pro,3.5,29
352,Canada,South America,Marketing,Intermediate,71.25,2023-07-25,Pro,4.1,28
353,Brazil,Europe,Marketing,Expert,94.70,2025-10-08,Free,3.1,42
354,USA,North America,Data & AI,Intermediate,86.02,2026-03-09,Elite,4.4,8
355,Singapore,South America,Data & AI,Intermediate,71.39,2024-03-25,Elite,3.9,23
356,Canada,North America,Marketing,Expert,29.87,2024-05-18,Free,3.8,29
357,Brazil,South America,Web Development,Intermediate,47.16,2024-03-09,Free,4.3,46
358,Canada,North America,Marketing,Beginner,47.47,2025-05-10,Free,4.4,25
359,Australia,South America,Data & AI,Intermediate,85.02,2024-05-29,Elite,3.7,31
360,UK,Europe,Marketing,Intermediate,23.12,2023-12-26,Pro,3.3,39
361,Canada,South America,Cloud,Expert,50.89,2024-12-31,Free,3.5,30
362,Canada,North America,Marketing,Expert,29.16,2026-02-07,Pro,4.4,2
363,Germany,North America,Data & AI,Intermediate,89.15,2025-06-12,Free,3.5,43
364,Canada,Europe,Cloud,Intermediate,76.27,2023-12-06,Free,4.5,11
365,Germany,Asia,Content,Expert,63.50,2024-01-10,Elite,4.1,35
366,USA,Europe,UI/UX,Expert,22.46,2025-09-29,Elite,4.4,6
367,Canada,Asia,Web Development,Expert,87.61,2024-01-20,Pro,4.1,3
368,USA,Europe,Web Development,Expert,83.01,2024-05-01,Free,4.0,23
369,Singapore,Europe,Data & AI,Expert,64.74,2025-03-01,Free,3.4,42
370,Australia,North America,Data & AI,Beginner,32.89,2025-05-23,Free,4.5,35
371,Brazil,Asia,Data & AI,Expert,52.58,2024-05-15,Pro,4.3,7
372,Germany,North America,Marketing,Expert,92.58,2026-03-10,Free,4.0,17
373,India,Europe,UI/UX,Intermediate,53.91,2025-12-06,Free,4.5,31
374,Germany,Europe,Data & AI,Beginner,72.76,2025-04-08,Free,3.4,22
375,Australia,Asia,UI/UX,Expert,50.97,2025-12-12,Free,3.8,24
376,India,South America,Content,Expert,42.45,2025-12-27,Free,3.0,40
377,India,Asia,Content,Beginner,96.65,2024-11-21,Free,4.9,50
378,USA,North America,Cloud,Intermediate,35.98,2026-01-16,Pro,3.4,33
379,UK,South America,Web Development,Intermediate,93.40,2024-05-25,Pro,3.6,38
380,USA,South America,Marketing,Intermediate,69.43,2024-12-11,Pro,3.1,35
381,Australia,North America,UI/UX,Beginner,98.28,2024-10-04,Pro,3.1,13
382,Singapore,Asia,UI/UX,Beginner,29.90,2024-10-30,Free,4.1,3
383,India,Asia,Data & AI,Intermediate,77.84,2023-09-25,Free,3.4,15
384,Brazil,Europe,Cloud,Intermediate,65.82,2023-07-19,Free,4.8,22
385,Germany,South America,Marketing,Beginner,36.26,2025-12-23,Elite,3.7,7
386,Brazil,South America,UI/UX,Intermediate,36.73,2025-07-12,Elite,4.8,36
387,Brazil,North America,Marketing,Beginner,30.27,2025-08-27,Elite,4.1,25
388,Singapore,Asia,Cloud,Beginner,32.48,2024-01-10,Free,3.1,34
389,Australia,Asia,Web Development,Intermediate,92.39,2024-05-19,Free,4.4,9
390,UK,Asia,Cloud,Expert,63.65,2025-07-04,Pro,4.8,4
391,Canada,Europe,Data & AI,Beginner,46.72,2025-01-25,Pro,3.1,11
392,Brazil,Asia,Content,Beginner,34.19,2025-09-18,Elite,4.1,10
393,Canada,Asia,Data & AI,Expert,57.71,2025-04-12,Pro,3.0,32
394,Canada,Asia,Data & AI,Beginner,60.93,2026-02-26,Elite,3.2,32
395,India,North America,UI/UX,Expert,55.29,2025-07-21,Free,3.0,20
396,UK,South America,Cloud,Beginner,31.60,2026-01-28,Elite,3.0,41
397,Canada,Asia,Content,Beginner,61.33,2025-05-08,Pro,3.9,3
398,USA,Asia,UI/UX,Beginner,24.51,2024-12-24,Pro,3.9,37
399,Germany,Europe,Data & AI,Beginner,62.07,2025-09-05,Free,3.4,41
400,Brazil,Asia,Web Development,Intermediate,30.64,2026-02-14,Free,3.3,20
401,India,North America,Content,Expert,33.93,2024-09-30,Pro,3.5,41
402,India,Asia,Cloud,Expert,96.39,2025-05-30,Pro,3.2,13
403,Australia,Asia,Marketing,Beginner,36.76,2025-09-18,Free,4.5,15
404,India,Europe,Data & AI,Beginner,59.72,2025-05-16,Pro,4.4,27
405,Singapore,North America,Content,Beginner,60.16,2024-05-14,Free,3.2,3
406,Brazil,Asia,Data & AI,Beginner,41.84,2024-04-19,Pro,3.5,7
407,UK,South America,Data & AI,Intermediate,31.40,2024-03-20,Elite,3.5,40
408,Singapore,North America,Content,Beginner,32.26,2023-08-13,Free,4.1,30
409,Canada,South America,Web Development,Expert,61.29,2024-05-23,Elite,4.0,44
410,USA,Asia,Web Development,Intermediate,32.70,2024-06-28,Elite,4.7,47
411,USA,Europe,UI/UX,Beginner,27.07,2025-07-02,Elite,4.5,15
412,Singapore,Asia,Marketing,Beginner,39.80,2024-06-25,Pro,3.5,31
413,Singapore,South America,Cloud,Intermediate,77.28,2025-03-29,Free,4.7,34
414,Germany,Asia,Content,Intermediate,43.25,2023-07-22,Elite,3.6,19
415,India,Asia,Data & AI,Intermediate,52.53,2024-11-13,Free,4.9,12
416,USA,South America,Marketing,Expert,68.81,2026-01-27,Free,3.7,3
417,Singapore,South America,UI/UX,Intermediate,72.34,2025-09-16,Free,3.3,17
418,Singapore,North America,Marketing,Intermediate,57.63,2025-06-29,Pro,5.0,7
419,Canada,Asia,UI/UX,Beginner,74.57,2023-11-15,Elite,5.0,32
420,Germany,North America,Cloud,Expert,86.03,2025-10-23,Elite,4.6,16
421,Australia,South America,UI/UX,Beginner,60.51,2024-06-24,Free,3.0,16
422,Canada,South America,Data & AI,Beginner,89.52,2026-01-02,Pro,4.0,33
423,UK,Asia,Web Development,Expert,93.22,2024-09-05,Elite,4.1,19
424,Singapore,Europe,Web Development,Intermediate,84.31,2025-10-03,Free,3.7,14
425,Brazil,Europe,Cloud,Expert,70.33,2025-02-20,Free,3.8,20
426,USA,Asia,Data & AI,Intermediate,54.13,2023-12-12,Pro,3.9,49
427,Brazil,Asia,UI/UX,Beginner,81.06,2024-05-31,Elite,4.5,9
428,Canada,North America,Marketing,Intermediate,61.54,2024-10-21,Pro,3.4,30
429,Germany,Asia,Data & AI,Expert,95.14,2024-07-28,Pro,4.5,46
430,UK,North America,Web Development,Beginner,66.20,2025-04-30,Pro,3.3,34
431,India,Europe,Web Development,Expert,73.25,2025-04-27,Elite,4.6,30
432,India,Asia,Marketing,Intermediate,92.68,2025-08-23,Pro,3.7,13
433,UK,Europe,Content,Expert,49.39,2024-01-22,Elite,3.2,46
434,Singapore,Asia,Web Development,Beginner,53.95,2025-07-02,Elite,3.7,22
435,Singapore,Europe,Data & AI,Beginner,25.96,2024-06-29,Elite,4.5,45
436,Brazil,North America,Web Development,Expert,74.62,2025-06-23,Elite,4.3,13
437,Singapore,South America,Content,Expert,25.04,2024-06-27,Pro,3.3,37
438,Brazil,Europe,Content,Intermediate,63.87,2023-11-18,Free,4.1,17
439,Brazil,South America,UI/UX,Expert,41.78,2025-01-10,Free,3.7,19
440,Brazil,South America,Data & AI,Beginner,77.36,2024-04-01,Pro,3.2,2
441,Brazil,South America,Marketing,Expert,23.07,2024-08-12,Free,3.1,12
442,Brazil,Europe,Content,Intermediate,69.67,2024-12-12,Pro,3.3,29
443,Brazil,North America,Content,Intermediate,59.12,2024-07-31,Free,4.3,36
444,Brazil,Europe,Cloud,Expert,97.08,2024-05-28,Free,4.0,8
445,USA,South America,Web Development,Expert,36.55,2024-07-02,Free,3.6,35
446,USA,Asia,Marketing,Intermediate,85.77,2025-03-20,Free,4.9,11
447,Australia,Asia,Web Development,Expert,67.99,2024-10-15,Elite,4.4,13
448,Singapore,North America,Marketing,Beginner,67.54,2025-11-03,Pro,4.9,30
449,Canada,South America,UI/UX,Expert,60.87,2025-02-15,Elite,3.6,19
450,Canada,South America,Cloud,Intermediate,79.81,2025-05-29,Pro,3.4,28
451,UK,South America,Cloud,Intermediate,32.84,2025-03-29,Free,4.7,12
452,Brazil,Europe,Web Development,Intermediate,69.08,2024-03-13,Free,4.6,15
453,India,Europe,Marketing,Beginner,96.34,2023-12-19,Elite,4.2,9
454,Germany,Europe,Cloud,Beginner,22.84,2026-02-21,Pro,3.6,7
455,Australia,North America,Marketing,Expert,77.20,2025-06-30,Elite,4.5,33
456,UK,Asia,Marketing,Intermediate,39.27,2025-05-17,Pro,4.0,35
457,USA,Asia,Marketing,Beginner,75.34,2024-12-31,Pro,4.1,16
458,Germany,North America,Web Development,Expert,71.39,2025-05-24,Elite,3.7,3
459,Australia,Europe,Cloud,Intermediate,88.59,2025-07-31,Free,3.2,13
460,UK,Asia,Web Development,Intermediate,75.53,2025-08-24,Elite,3.4,32
461,Canada,Europe,Content,Intermediate,34.86,2024-01-18,Elite,4.8,48
462,UK,Europe,Web Development,Beginner,91.96,2024-04-18,Free,3.5,36
463,UK,South America,Cloud,Expert,42.05,2024-11-08,Pro,3.1,14
464,Canada,South America,Cloud,Expert,55.73,2025-07-05,Elite,3.8,17
465,Canada,Europe,Data & AI,Beginner,83.63,2025-10-29,Elite,4.7,18
466,Australia,North America,Data & AI,Expert,41.38,2024-07-13,Pro,5.0,29
467,USA,Europe,Data & AI,Intermediate,29.49,2023-07-06,Elite,4.3,46
468,Australia,North America,Content,Intermediate,74.41,2023-10-22,Elite,4.6,1
469,USA,Asia,Data & AI,Expert,59.15,2025-12-23,Elite,3.4,8
470,USA,Asia,Content,Intermediate,80.22,2025-08-21,Free,4.3,7
471,Singapore,Asia,UI/UX,Intermediate,81.66,2025-06-30,Pro,4.2,42
472,Germany,North America,Data & AI,Intermediate,55.49,2024-02-23,Pro,3.6,8
473,Germany,Europe,Web Development,Intermediate,77.94,2025-12-08,Free,4.3,25
474,USA,Europe,Data & AI,Intermediate,35.95,2023-10-14,Pro,3.8,17
475,India,Asia,Content,Beginner,93.83,2023-12-31,Elite,4.6,7
476,UK,Asia,Web Development,Beginner,78.85,2025-05-19,Free,3.7,45
477,Brazil,Europe,Data & AI,Intermediate,47.29,2024-01-12,Elite,3.5,22
478,USA,South America,Marketing,Intermediate,57.46,2025-02-13,Pro,3.4,15
479,USA,Europe,UI/UX,Beginner,64.28,2025-02-13,Pro,3.8,2
480,Australia,Europe,Marketing,Intermediate,32.30,2025-10-12,Pro,4.3,14
481,Canada,Europe,Web Development,Intermediate,61.20,2024-04-23,Pro,3.1,48
482,India,Europe,Marketing,Beginner,27.57,2025-11-23,Elite,3.4,29
483,India,Europe,Web Development,Beginner,73.80,2025-05-21,Free,3.7,35
484,USA,Asia,Content,Expert,40.80,2023-08-25,Pro,3.4,17
485,Germany,Europe,Marketing,Expert,67.31,2023-09-11,Elite,4.9,3
486,Singapore,Asia,Web Development,Expert,88.81,2025-01-01,Pro,3.5,20
487,Australia,Europe,Data & AI,Intermediate,29.75,2024-02-08,Free,5.0,13
488,Canada,South America,Marketing,Beginner,20.20,2023-08-06,Free,3.2,2
489,USA,Europe,UI/UX,Beginner,88.45,2024-11-16,Free,3.3,45
490,Singapore,Asia,Web Development,Intermediate,36.50,2024-09-16,Elite,4.3,50
491,India,South America,Data & AI,Beginner,22.76,2024-12-02,Pro,3.7,13
492,Canada,South America,Content,Beginner,29.54,2025-08-28,Pro,4.8,3
493,Germany,Asia,Marketing,Beginner,56.82,2024-10-01,Free,3.2,12
494,Australia,South America,Cloud,Intermediate,25.06,2023-08-16,Free,4.1,34
495,Germany,Europe,Content,Intermediate,26.00,2026-02-18,Pro,3.6,40
496,India,Asia,Content,Beginner,44.22,2024-02-18,Pro,3.3,37
497,USA,Asia,Marketing,Expert,69.68,2024-10-25,Pro,3.2,50
498,USA,North America,Web Development,Beginner,59.75,2025-11-16,Elite,3.7,38
499,Australia,Asia,Cloud,Expert,64.24,2023-11-07,Elite,4.4,37
500,Canada,Europe,Cloud,Intermediate,83.78,2024-06-04,Free,4.2,23
501,Australia,North America,Content,Intermediate,92.27,2024-04-12,Free,5.0,12
502,Canada,Asia,Cloud,Intermediate,51.55,2023-10-05,Elite,4.0,13
503,India,Asia,Marketing,Expert,63.62,2024-12-27,Elite,3.9,12
504,Brazil,Asia,Cloud,Intermediate,47.41,2024-02-22,Pro,3.7,31
505,Canada,Europe,Content,Beginner,50.38,2025-06-09,Elite,3.0,34
506,Australia,Europe,Content,Beginner,91.62,2023-08-24,Pro,3.6,22
507,Australia,South America,UI/UX,Expert,40.28,2025-06-07,Elite,4.3,14
508,Germany,Europe,Web Development,Expert,82.81,2025-02-26,Elite,3.2,39
509,Canada,Asia,Marketing,Beginner,52.76,2025-05-07,Free,3.9,33
510,USA,South America,Web Development,Beginner,83.29,2024-02-23,Free,3.4,5
511,Canada,Europe,Marketing,Expert,53.19,2023-08-04,Elite,4.2,21
512,UK,North America,UI/UX,Intermediate,78.74,2023-07-02,Pro,4.5,27
513,Brazil,South America,Cloud,Intermediate,33.45,2023-07-09,Pro,4.1,7
514,Brazil,Asia,Cloud,Beginner,32.36,2024-04-29,Pro,3.1,21
515,Singapore,Europe,Web Development,Intermediate,39.45,2023-08-26,Free,4.3,45
516,USA,Asia,Data & AI,Intermediate,93.70,2025-01-21,Free,4.8,45
517,Brazil,Europe,Marketing,Beginner,29.86,2024-10-17,Free,3.2,24
518,USA,Asia,Web Development,Intermediate,77.65,2024-09-30,Elite,3.9,9
519,Germany,South America,Marketing,Intermediate,39.96,2025-02-20,Elite,4.1,29
520,Australia,North America,Cloud,Beginner,46.08,2024-10-16,Free,3.5,42
521,India,Europe,Marketing,Intermediate,24.56,2025-02-15,Pro,4.6,36
522,Singapore,South America,Marketing,Expert,29.17,2023-10-07,Free,4.6,9
523,Canada,South America,Cloud,Beginner,35.97,2025-04-20,Elite,3.9,41
524,Canada,South America,Web Development,Beginner,90.77,2025-06-26,Free,4.7,31
525,Brazil,North America,Web Development,Intermediate,29.41,2023-08-12,Free,4.4,49
526,Australia,Europe,Marketing,Beginner,80.33,2024-06-07,Elite,3.6,11
527,Brazil,North America,Content,Intermediate,31.32,2024-05-12,Free,3.5,24
528,Germany,North America,Cloud,Beginner,23.20,2023-11-06,Pro,4.3,47
529,Singapore,South America,Web Development,Intermediate,68.03,2024-03-06,Pro,4.4,10
530,Canada,Asia,Data & AI,Intermediate,66.91,2023-07-06,Pro,4.2,23
531,Canada,Europe,UI/UX,Beginner,50.09,2025-07-20,Free,4.3,50
532,UK,Asia,Cloud,Intermediate,21.28,2025-06-04,Free,3.2,43
533,Germany,North America,UI/UX,Expert,87.37,2026-01-06,Elite,4.2,39
534,UK,Europe,UI/UX,Intermediate,41.51,2023-12-04,Free,4.4,34
535,Australia,North America,Data & AI,Beginner,33.71,2024-10-09,Pro,3.0,23
536,Canada,Europe,Content,Intermediate,91.87,2025-10-27,Pro,4.4,34
537,Brazil,Asia,Content,Intermediate,43.14,2024-05-20,Free,4.0,17
538,Singapore,Asia,Data & AI,Intermediate,92.04,2024-11-20,Elite,3.4,36
539,USA,Asia,Web Development,Expert,88.89,2024-10-22,Elite,3.6,23
540,Brazil,South America,Data & AI,Expert,86.35,2023-10-13,Pro,4.7,44
541,Singapore,Asia,Web Development,Beginner,46.92,2025-11-13,Elite,3.2,23
542,USA,North America,Web Development,Beginner,82.01,2025-10-02,Elite,3.7,45
543,Germany,Europe,Data & AI,Expert,50.07,2024-02-29,Free,3.2,31
544,Germany,South America,Marketing,Intermediate,23.47,2025-01-09,Free,3.8,35
545,USA,Asia,Content,Expert,52.02,2025-05-11,Elite,4.5,48
546,UK,Europe,Web Development,Intermediate,77.42,2025-02-07,Elite,3.7,45
547,Singapore,North America,Marketing,Expert,41.72,2025-05-20,Free,4.1,4
548,India,South America,Data & AI,Intermediate,69.50,2026-03-02,Free,3.3,37
549,Canada,Asia,Web Development,Expert,66.63,2025-01-16,Pro,4.7,40
550,Singapore,South America,UI/UX,Intermediate,39.18,2023-11-26,Free,4.0,26
551,Canada,South America,Content,Beginner,46.56,2024-02-24,Pro,4.9,37
552,Germany,Europe,Marketing,Beginner,59.23,2025-08-14,Elite,4.3,30
553,Australia,Europe,Content,Expert,24.65,2023-09-16,Elite,3.9,3
554,Australia,South America,UI/UX,Intermediate,78.06,2026-01-07,Pro,3.2,11
555,Singapore,North America,Marketing,Intermediate,86.36,2024-11-28,Elite,4.7,10
556,Brazil,South America,Web Development,Expert,87.06,2023-07-16,Free,3.6,43
557,Brazil,South America,Content,Beginner,76.48,2024-01-20,Pro,3.8,35
558,Brazil,Europe,Data & AI,Intermediate,30.42,2025-07-06,Elite,4.0,47
559,Canada,North America,Marketing,Intermediate,41.73,2023-11-09,Free,3.8,26
560,India,South America,UI/UX,Expert,80.27,2026-02-08,Free,3.2,1
561,UK,North America,Cloud,Beginner,56.74,2024-03-05,Pro,3.3,26
562,Singapore,Europe,UI/UX,Intermediate,75.16,2025-05-15,Elite,3.7,4
563,Canada,Asia,Content,Intermediate,99.29,2026-01-12,Elite,4.1,1
564,Singapore,Europe,UI/UX,Beginner,61.82,2025-09-09,Pro,4.8,42
565,Brazil,South America,Data & AI,Beginner,86.05,2025-07-12,Pro,3.4,30
566,Brazil,Asia,Web Development,Beginner,20.02,2024-02-28,Pro,3.2,14
567,Australia,Asia,Content,Intermediate,80.26,2025-03-16,Free,4.3,44
568,Australia,South America,Web Development,Expert,59.18,2025-09-18,Pro,4.3,39
569,Australia,Asia,Data & AI,Intermediate,26.71,2024-05-27,Pro,4.2,34
570,Singapore,North America,UI/UX,Beginner,41.77,2026-01-10,Pro,4.4,33
571,Germany,South America,Cloud,Expert,54.76,2025-04-26,Free,4.9,39
572,Singapore,North America,UI/UX,Beginner,44.65,2024-12-14,Elite,4.0,4
573,Germany,Europe,Cloud,Expert,33.32,2025-06-20,Free,3.2,23
574,USA,South America,Data & AI,Expert,60.20,2024-06-30,Elite,3.5,18
575,UK,South America,Web Development,Beginner,40.39,2026-02-08,Free,4.4,43
576,Australia,Asia,UI/UX,Expert,39.89,2024-12-29,Pro,3.5,37
577,India,North America,Web Development,Expert,88.08,2025-09-04,Pro,3.9,35
578,Australia,North America,Marketing,Intermediate,31.36,2024-01-02,Free,4.5,43
579,Germany,South America,Cloud,Expert,38.96,2024-12-24,Pro,3.3,35
580,Germany,North America,Content,Expert,55.93,2025-02-17,Pro,3.7,29
581,Australia,North America,Marketing,Intermediate,27.37,2024-03-20,Free,4.9,16
582,Germany,North America,Marketing,Beginner,63.52,2025-04-19,Elite,4.5,48
583,UK,North America,Marketing,Expert,85.92,2023-06-19,Free,4.3,19
584,Germany,Europe,Marketing,Intermediate,95.49,2024-12-19,Pro,4.7,27
585,UK,Europe,Data & AI,Beginner,24.48,2025-12-21,Free,3.8,3
586,Germany,Asia,Marketing,Expert,40.71,2025-12-03,Pro,3.1,28
587,India,Asia,Web Development,Expert,92.24,2024-05-13,Elite,3.1,39
588,Singapore,Europe,Marketing,Expert,58.71,2024-09-12,Free,3.1,39
589,Australia,South America,Marketing,Expert,59.10,2026-01-29,Elite,4.9,31
590,India,South America,Data & AI,Expert,45.53,2025-04-09,Elite,3.6,7
591,India,North America,Content,Intermediate,40.17,2025-10-11,Free,3.5,1
592,India,North America,Content,Beginner,83.14,2025-08-02,Elite,3.0,42
593,Germany,Europe,Content,Intermediate,25.33,2024-01-03,Pro,5.0,38
594,Brazil,Asia,UI/UX,Intermediate,65.69,2023-07-01,Pro,4.4,19
595,Brazil,Asia,UI/UX,Intermediate,52.65,2025-03-28,Elite,4.4,38
596,Australia,North America,Content,Expert,61.37,2025-03-04,Elite,3.6,47
597,USA,Europe,Marketing,Intermediate,39.16,2025-04-28,Elite,3.9,49
598,Germany,North America,Web Development,Intermediate,96.93,2025-10-21,Elite,3.1,6
599,Brazil,North America,Marketing,Expert,64.56,2023-10-17,Pro,4.7,47
600,Australia,Asia,Content,Expert,35.64,2025-05-04,Elite,3.9,44
601,UK,Europe,Web Development,Intermediate,78.03,2025-06-18,Pro,4.9,21
602,UK,Europe,Data & AI,Expert,89.09,2024-01-09,Elite,4.4,22
603,Singapore,Asia,Data & AI,Expert,89.92,2023-06-23,Free,4.0,2
604,Brazil,South America,Web Development,Intermediate,51.68,2023-08-10,Free,3.1,42
605,Australia,South America,Web Development,Expert,72.66,2024-08-20,Free,3.2,32
606,USA,Asia,Content,Beginner,44.17,2024-01-21,Free,3.4,38
607,Brazil,South America,Web Development,Beginner,70.95,2024-06-03,Elite,4.5,47
608,Australia,North America,Content,Beginner,28.53,2024-06-24,Free,4.6,12
609,India,Europe,Content,Expert,28.92,2024-09-05,Pro,3.1,22
610,UK,North America,UI/UX,Expert,44.02,2025-05-08,Elite,3.1,12
611,USA,Europe,Marketing,Beginner,41.70,2025-10-22,Pro,3.4,34
612,USA,South America,Cloud,Intermediate,72.37,2023-12-26,Free,3.7,26
613,USA,South America,Web Development,Intermediate,37.33,2025-12-19,Pro,3.4,17
614,USA,Asia,Cloud,Expert,53.76,2024-12-04,Free,3.8,23
615,Canada,South America,Cloud,Expert,93.87,2023-10-12,Free,5.0,48
616,Brazil,South America,Data & AI,Expert,46.99,2023-07-10,Pro,3.7,25
617,Germany,Europe,Content,Expert,52.15,2024-07-31,Elite,4.3,4
618,Australia,South America,Cloud,Expert,32.46,2024-09-28,Elite,4.7,9
619,India,North America,Data & AI,Expert,69.41,2025-10-02,Free,4.3,34
620,India,North America,Data & AI,Beginner,90.45,2024-10-08,Elite,4.4,37
621,Brazil,Asia,Data & AI,Expert,77.87,2023-12-23,Elite,3.8,25
622,Singapore,Europe,Data & AI,Intermediate,24.49,2023-08-09,Pro,3.2,7
623,Canada,North America,Web Development,Beginner,85.11,2024-09-12,Pro,3.6,0
624,USA,Europe,Cloud,Expert,97.68,2025-07-23,Pro,4.3,40
625,UK,South America,Cloud,Beginner,23.53,2024-01-31,Free,5.0,2
626,Australia,North America,Web Development,Beginner,57.41,2025-10-19,Free,3.7,39
627,Brazil,Europe,Content,Expert,62.29,2026-02-26,Elite,4.9,13
628,UK,Asia,UI/UX,Expert,83.40,2023-08-07,Pro,4.9,41
629,Germany,South America,Content,Intermediate,34.07,2026-02-18,Elite,4.7,49
630,India,Europe,Content,Beginner,52.72,2024-06-01,Pro,4.8,38
631,Germany,Europe,Marketing,Expert,68.34,2023-09-02,Elite,3.7,23
632,Canada,South America,Data & AI,Beginner,65.72,2025-03-29,Free,4.2,36
633,Singapore,South America,Cloud,Expert,75.66,2024-09-30,Elite,4.2,24
634,Canada,North America,Content,Expert,64.01,2024-01-13,Free,3.9,41
635,Singapore,Asia,Web Development,Beginner,56.00,2024-01-06,Pro,3.3,46
636,Germany,Asia,Marketing,Beginner,80.81,2025-11-24,Pro,4.5,39
637,Australia,North America,UI/UX,Expert,45.39,2026-03-01,Pro,3.4,35
638,Australia,South America,Data & AI,Expert,55.52,2023-08-11,Pro,3.4,40
639,Singapore,Europe,Web Development,Beginner,98.83,2025-09-21,Pro,3.3,25
640,Canada,Asia,Web Development,Intermediate,67.80,2025-06-07,Pro,3.0,25
641,Germany,South America,Content,Expert,83.01,2025-02-15,Elite,4.5,48
642,Germany,Europe,Data & AI,Expert,80.08,2024-03-07,Elite,4.5,6
643,Canada,Asia,Marketing,Intermediate,35.23,2023-12-31,Free,4.0,11
