bid_id,project_id,freelancer_id,bid_amount,bid_date,bid_status
585,3000,595,1443.76,2025-05-06,Pending
586,5237,2130,1990.11,2026-02-23,Pending
587,2440,1066,1741.65,2024-11-30,Rejected
588,489,287,336.09,2025-04-06,Pending
589,5617,2654,2410.59,2026-01-29,Accepted
590,792,1401,1178.51,2025-09-08,Rejected
591,5521,2070,2102.89,2025-05-21,Accepted
592,3127,2507,2512.77,2024-07-30,Rejected
593,975,1502,297.71,2025-10-29,Rejected
594,4579,2231,2074.14,2024-09-01,Pending
595,3751,2039,913.89,2025-01-01,Accepted
596,2620,1502,403.39,2026-03-04,Accepted
597,1474,753,1778.38,2024-09-01,Rejected
598,1275,2662,2141.56,2025-03-18,Pending
599,2252,1129,1784.90,2026-03-08,Accepted
600,3878,2693,162.73,2025-11-06,Rejected
601,1574,1649,870.33,2024-12-31,Rejected
602,4818,169,2050.85,2025-09-02,Accepted
603,4952,813,1361.51,2026-01-12,Rejected
604,5557,2818,384.34,2025-04-06,Rejected
605,600,2960,2130.54,2025-12-25,Pending
606,869,571,1027.52,2025-06-10,Accepted
607,3757,2780,1997.25,2024-09-17,Accepted
608,4320,191,2185.11,2026-01-19,Accepted
609,3571,1540,1003.41,2025-10-10,Rejected
610,4735,501,1724.72,2025-08-15,Rejected
611,4146,326,2017.79,2024-09-10,Accepted
612,1461,2252,681.23,2025-01-07,Pending
613,5448,2558,2173.06,2025-06-03,Accepted
614,364,2956,1245.81,2025-01-05,Accepted
615,1392,2348,243.62,2025-11-01,Pending
616,3329,2797,739.15,2024-11-06,Accepted
617,248,2266,1580.61,2025-08-03,Pending
618,2179,1015,150.87,2025-01-25,Rejected
619,5413,1573,1226.78,2026-02-14,Rejected
620,3994,2779,412.71,2025-11-16,Rejected
621,2605,2878,2265.22,2024-06-25,Rejected
622,1059,1019,2021.91,2026-02-28,Rejected
623,5059,2510,575.52,2025-01-18,Accepted
624,736,2629,336.40,2025-01-01,Pending
625,5396,1661,578.34,2025-09-29,Pending
626,5157,161,1665.00,2026-02-18,Rejected
627,127,1524,1788.28,2024-09-21,Pending
628,1417,635,1369.20,2024-07-06,Rejected
629,1781,1061,1522.43,2024-11-10,Rejected
630,2219,940,1348.43,2024-11-29,Pending
631,3515,1627,1645.46,2026-02-14,Accepted
632,1518,2468,2484.81,2024-10-08,Rejected
633,973,635,344.37,2026-01-04,Pending
634,1089,593,2170.75,2025-04-25,Rejected
635,3458,2832,2219.73,2025-02-23,Rejected
636,1999,1971,940.81,2025-03-30,Rejected
637,997,1004,1146.65,2024-06-24,Pending
638,2873,329,1242.15,2024-10-30,Pending
639,3740,1666,508.58,2024-10-31,Pending
640,1490,1679,2150.32,2025-05-16,Pending
641,2350,326,2265.68,2025-08-31,Pending
642,1377,1173,2374.58,2026-03-01,Rejected
643,4703,2304,711.22,2025-03-15,Rejected
644,2967,1678,2405.68,2024-10-22,Accepted
645,5693,2065,1426.48,2026-03-09,Pending
646,2873,2523,123.72,2024-06-25,Pending
647,5966,508,516.30,2024-11-19,Rejected
648,2209,517,261.67,2026-03-02,Rejected
649,2238,375,96.23,2025-07-30,Pending
650,2519,739,760.42,2025-08-24,Rejected
651,5250,1219,2525.17,2024-11-13,Rejected
652,1223,558,1376.36,2025-07-12,Rejected
653,3758,2463,1876.23,2025-01-13,Pending
654,3695,356,1419.22,2024-12-29,Pending
655,4280,1794,1686.87,2025-05-31,Accepted
656,3533,1682,1389.58,2025-12-24,Accepted
657,1250,2883,1541.59,2024-07-15,Pending
658,4602,1793,1191.92,2025-08-05,Accepted
659,4561,166,2263.36,2024-11-30,Pending
660,1890,324,1333.75,2025-03-28,Rejected
661,1842,221,1409.91,2025-06-26,Accepted
662,2227,1944,164.12,2024-06-30,Rejected
663,4523,1497,1180.93,2025-12-19,Accepted
664,3221,1158,1363.57,2025-01-04,Rejected
665,1174,2671,2246.25,2026-02-10,Accepted
666,4705,173,641.53,2024-10-29,Rejected
667,401,2096,1741.55,2024-12-16,Pending
668,4602,2984,1474.15,2025-08-19,Pending
669,4899,397,2044.33,2025-05-12,Accepted
670,1676,1345,1676.89,2026-03-07,Rejected
671,2159,800,1250.95,2025-04-09,Rejected
672,1554,719,1418.89,2026-03-09,Pending
673,5880,119,1545.18,2025-06-10,Pending
674,2206,1264,204.48,2025-12-07,Rejected
675,2701,39,534.46,2024-10-16,Rejected
676,2788,2201,1287.05,2024-07-26,Rejected
677,4098,2728,1380.48,2025-04-19,Accepted
678,228,1591,2402.80,2026-01-18,Accepted
679,5893,125,1585.21,2024-08-13,Pending
680,5511,2383,1797.07,2025-08-10,Rejected
681,1922,1982,1580.66,2024-07-26,Pending
682,321,2458,275.42,2025-01-02,Accepted
683,1447,1532,1410.75,2025-07-25,Rejected
684,4727,1695,297.59,2024-07-09,Rejected
685,3342,18,1309.81,2025-08-20,Accepted
686,474,1332,1046.85,2025-09-10,Rejected
687,2349,2308,961.17,2025-09-19,Pending
688,5116,897,1060.17,2025-03-02,Pending
689,309,2767,1062.44,2024-09-25,Accepted
690,3078,439,420.08,2025-02-13,Accepted
691,5857,2689,1057.64,2025-10-06,Rejected
692,1566,2433,675.97,2025-05-17,Accepted
693,2708,2882,883.71,2025-07-19,Pending
694,1007,2801,2095.44,2024-06-27,Pending
695,3961,2756,312.01,2025-10-24,Pending
696,3833,2677,2425.62,2024-06-19,Accepted
697,1007,2953,2153.13,2024-10-17,Rejected
698,4407,1749,2140.18,2025-11-18,Pending
699,367,1454,916.08,2025-01-21,Rejected
700,5857,149,1620.27,2024-06-29,Rejected
701,1192,2863,1931.71,2025-04-18,Pending
702,4409,673,464.27,2024-07-25,Accepted
703,5022,1463,1594.63,2025-01-21,Pending
704,4547,2084,2006.58,2025-09-27,Accepted
705,1662,1356,709.71,2025-03-09,Pending
706,534,1676,221.31,2026-02-15,Rejected
707,4879,317,2221.61,2026-02-17,Accepted
708,3449,902,208.85,2025-09-14,Rejected
709,3375,2176,955.69,2025-04-20,Accepted
710,1358,525,2555.74,2025-12-01,Accepted
711,4643,1996,843.52,2025-09-06,Pending
712,3275,1422,1857.36,2025-03-26,Accepted
713,2157,2547,1824.06,2025-02-14,Rejected
714,38,153,421.00,2025-06-16,Rejected
715,3427,1629,1881.99,2025-05-15,Rejected
716,5708,1470,158.02,2025-01-25,Rejected
717,3165,622,102.85,2025-10-11,Pending
718,5015,236,116.84,2025-02-22,Accepted
719,2244,2740,2005.80,2025-09-07,Rejected
720,2567,1930,2233.90,2024-06-12,Accepted
721,3617,1265,182.94,2025-01-11,Pending
722,2582,2646,1745.38,2025-10-01,Pending
723,1221,524,1088.18,2025-09-26,Accepted
724,3762,250,1266.67,2025-02-11,Pending
725,2648,817,2504.68,2025-10-18,Accepted
726,1135,2184,691.49,2024-12-07,Accepted
727,2837,433,970.16,2025-05-01,Pending
728,973,760,765.22,2024-11-02,Accepted
729,2536,1949,464.89,2025-08-15,Pending
730,5840,2235,2171.10,2024-07-19,Rejected
731,5058,510,1156.40,2024-06-24,Pending
732,3507,2084,128.03,2025-12-23,Rejected
733,3713,2266,1376.91,2024-08-18,Pending
734,5096,2519,2467.31,2025-08-30,Rejected
735,660,1155,133.43,2025-02-27,Accepted
736,2667,1513,176.82,2026-02-26,Rejected
737,4026,1977,1927.83,2025-01-20,Pending
738,5364,1083,1674.72,2025-07-04,Pending
739,3594,383,1430.52,2025-07-01,Pending
740,831,2153,1162.05,2024-07-27,Pending
741,577,701,749.44,2025-01-27,Pending
742,1395,2745,555.77,2024-07-11,Accepted
743,43,1577,2195.81,2024-10-14,Rejected
744,3974,2733,498.00,2025-12-09,Accepted
745,5438,2670,552.28,2025-10-30,Rejected
746,1997,2437,2469.02,2025-03-31,Rejected
747,1170,1395,2090.17,2025-08-16,Pending
748,5563,60,1910.55,2025-01-29,Rejected
749,5422,1176,2459.48,2025-04-14,Accepted
750,1183,2923,1716.66,2024-12-10,Accepted
751,43,1138,2036.93,2025-05-02,Accepted
752,5416,2411,2390.75,2024-12-31,Accepted
753,2775,225,1309.77,2025-07-07,Accepted
754,4154,2622,712.65,2025-04-17,Pending
755,2286,2557,103.21,2024-08-29,Rejected
756,5771,1650,1489.40,2024-10-06,Pending
757,156,1533,2087.96,2024-09-06,Rejected
758,2646,23,1915.25,2024-08-15,Rejected
759,1613,2635,2092.72,2025-09-25,Pending
760,5284,1523,1097.00,2025-10-05,Rejected
761,1097,630,2518.54,2024-08-15,Accepted
762,1415,825,1407.32,2024-07-22,Rejected
763,4400,578,1416.63,2025-12-24,Rejected
764,5675,2586,484.06,2025-10-18,Accepted
765,324,2455,182.81,2025-02-09,Rejected
766,5227,911,2336.68,2024-10-24,Rejected
767,168,2203,1153.53,2025-07-30,Pending
768,474,2584,506.79,2025-05-13,Accepted
769,2746,2578,1569.74,2025-06-24,Accepted
770,593,2664,2321.55,2026-02-22,Accepted
771,2359,1647,546.13,2024-06-11,Accepted
772,2735,718,839.06,2025-03-21,Pending
773,5084,571,1517.55,2024-06-27,Rejected
774,4701,2493,1285.15,2025-06-18,Pending
775,3541,2016,94.57,2025-10-21,Pending
776,4041,978,876.90,2024-11-03,Pending
777,2349,1250,574.86,2025-08-16,Accepted
778,2121,1838,130.60,2025-04-05,Accepted
779,3454,1093,919.06,2026-02-01,Accepted
780,2796,2209,2006.00,2025-10-22,Rejected
781,1116,2164,810.03,2026-02-25,Rejected
782,5253,1002,1919.96,2025-05-06,Rejected
783,5902,269,879.53,2025-10-24,Pending
784,2579,894,1441.23,2026-01-18,Accepted
785,5511,1568,446.18,2025-01-30,Accepted
786,1119,506,1181.33,2026-02-22,Accepted
787,1483,470,1033.17,2026-01-07,Rejected
788,5735,2249,825.72,2025-12-11,Pending
789,3687,975,1772.65,2024-07-23,Rejected
790,1312,2924,267.67,2024-07-15,Pending
791,4525,2285,1055.95,2025-11-06,Rejected
792,2896,2425,1850.31,2025-08-22,Rejected
793,3344,309,1028.56,2025-06-01,Rejected
794,5903,2250,2491.91,2024-11-27,Accepted
795,4600,1663,456.72,2024-07-04,Accepted
796,181,381,1697.57,2025-04-20,Rejected
797,4108,1941,1977.24,2026-01-23,Rejected
798,3627,1177,1281.94,2024-07-26,Accepted
799,3707,966,734.48,2024-06-07,Rejected
800,2924,596,1103.37,2025-10-07,Accepted
801,4491,1269,288.90,2025-10-30,Rejected
802,1858,2286,1833.16,2025-06-23,Accepted
803,1013,2236,2468.26,2024-11-07,Rejected
804,3530,2750,231.22,2025-06-09,Pending
805,5183,1797,417.76,2025-09-02,Accepted
806,618,785,2341.18,2026-01-21,Accepted
807,4265,1054,168.31,2025-10-20,Pending
808,2841,575,1417.42,2024-11-23,Pending
809,3050,1875,812.02,2025-11-17,Rejected
810,5954,686,1808.70,2025-07-10,Rejected
811,664,2850,478.48,2025-10-26,Accepted
812,3918,239,100.30,2025-12-19,Accepted
813,4222,658,995.76,2025-11-28,Pending
814,3911,1435,2504.65,2025-02-25,Pending
815,98,1568,322.10,2024-10-27,Accepted
816,2953,471,953.12,2026-02-25,Pending
817,4017,1684,1239.38,2024-11-11,Pending
818,1043,215,2282.36,2024-08-26,Rejected
819,4372,549,432.43,2025-02-14,Rejected
820,4400,1523,816.28,2024-11-14,Accepted
821,311,1995,210.94,2025-10-08,Accepted
822,3977,2813,140.51,2024-07-09,Accepted
823,5174,811,2454.17,2026-01-04,Accepted
824,5424,2257,2080.48,2026-01-31,Pending
825,3263,212,2234.91,2024-08-19,Pending
826,2253,1879,2076.48,2025-01-20,Rejected
827,4642,184,1577.26,2026-01-08,Accepted
828,2154,2418,2434.11,2025-01-17,Accepted
829,3168,1085,1280.18,2025-07-23,Accepted
830,3662,918,2503.90,2024-07-06,Accepted
831,2800,2964,565.96,2024-07-27,Accepted
832,3276,851,1643.87,2025-06-03,Rejected
833,1927,787,2340.87,2024-07-16,Pending
834,456,2057,768.43,2025-08-07,Rejected
835,3670,2617,1237.54,2025-07-11,Pending
836,2820,1120,675.55,2026-01-08,Pending
837,5277,299,1955.59,2025-01-19,Pending
838,1834,2776,1402.38,2025-02-03,Pending
839,1321,2,1733.93,2025-07-30,Rejected
840,5773,1005,2434.08,2025-06-25,Pending
841,2102,240,2122.88,2025-07-04,Rejected
842,4736,2039,1729.64,2025-02-08,Rejected
843,2712,566,325.22,2025-08-21,Pending
844,4290,1164,468.52,2025-06-12,Pending
845,217,535,1348.84,2026-01-01,Accepted
846,2230,2661,450.21,2025-02-15,Pending
847,610,1466,893.60,2025-01-20,Pending
848,5683,2169,2307.65,2025-07-14,Accepted
849,3327,1278,1979.86,2026-01-01,Accepted
850,2631,1659,336.19,2024-09-25,Rejected
851,4757,1444,659.95,2025-02-07,Accepted
852,1198,1923,1995.23,2025-07-10,Pending
853,4533,2975,749.54,2024-09-19,Pending
854,5600,1656,163.03,2025-05-25,Rejected
855,3323,1338,2060.13,2025-03-10,Accepted
856,4984,987,2330.11,2025-04-04,Accepted
857,1911,2215,2175.10,2025-01-08,Pending
858,1830,1206,143.48,2024-09-09,Accepted
859,4320,1884,616.91,2025-01-16,Pending
860,1305,1334,1191.91,2026-03-09,Pending
861,5008,2399,226.82,2025-08-24,Accepted
862,5663,695,1071.33,2025-11-06,Rejected
863,406,1926,2388.54,2024-06-23,Pending
864,5723,2879,410.73,2024-10-11,Pending
865,5836,1891,914.97,2025-05-03,Pending
866,989,1103,1500.79,2024-11-17,Accepted
867,17,1822,1646.13,2025-04-15,Pending
868,3571,1214,764.54,2025-03-09,Rejected
869,31,1760,391.31,2024-07-22,Accepted
870,4826,1194,965.75,2025-05-20,Pending
871,5984,2120,251.44,2025-11-07,Rejected
872,3212,1592,2219.24,2025-02-22,Accepted
873,1438,1208,534.86,2024-07-14,Pending
874,3329,1506,454.10,2026-02-19,Pending
875,1648,1174,207.19,2024-11-02,Accepted
876,4279,2854,1175.21,2024-07-16,Pending
877,540,1152,493.98,2025-05-06,Rejected
878,816,2942,2485.13,2025-05-15,Pending
879,5771,1081,1005.53,2025-05-11,Pending
880,1794,449,236.58,2026-02-06,Pending
881,1114,2518,2255.56,2024-10-23,Pending
882,776,1347,2423.30,2024-09-27,Accepted
883,3485,2962,1363.95,2025-12-28,Rejected
884,538,986,1114.72,2026-03-02,Rejected
885,1904,1952,441.69,2024-10-24,Pending
886,5260,1711,934.07,2025-05-29,Pending
887,4842,1795,1898.20,2025-11-08,Rejected
888,4941,1687,1878.69,2024-06-15,Rejected
889,304,1258,234.20,2025-07-27,Rejected
890,792,2226,2487.57,2025-04-25,Pending
891,2675,2427,2433.12,2025-08-16,Pending
892,3707,2284,2370.35,2024-11-06,Rejected
893,1562,310,356.14,2025-04-23,Pending
894,3172,1367,166.44,2025-04-08,Pending
895,787,2761,307.27,2025-05-27,Pending
896,2311,768,1768.27,2025-01-16,Accepted
897,907,1711,175.35,2024-12-05,Pending
898,5163,2148,1778.64,2024-10-30,Pending
899,4054,1634,2577.59,2025-02-12,Pending
900,3247,1189,455.47,2024-07-26,Accepted
901,509,898,282.21,2025-09-02,Pending
902,3620,689,2463.63,2024-07-12,Pending
903,351,2522,2288.51,2024-06-11,Accepted
904,5501,2065,1523.18,2025-03-22,Rejected
905,4529,1084,674.17,2025-10-28,Accepted
906,3062,1034,2068.66,2026-03-11,Rejected
907,558,854,2201.91,2025-05-06,Rejected
908,3812,2769,2119.03,2025-09-21,Accepted
909,20,2147,1408.06,2024-06-03,Accepted
910,763,992,1643.67,2026-01-17,Accepted
911,1068,143,2434.94,2024-09-07,Pending
912,1126,2924,1340.18,2024-09-06,Accepted
913,4379,1042,1931.61,2025-03-22,Pending
914,4812,1235,1732.90,2024-08-13,Accepted
915,1018,778,1357.40,2026-01-30,Rejected
916,5765,674,791.92,2025-10-11,Pending
917,3954,732,1563.52,2025-12-05,Pending
918,2766,1894,852.70,2025-03-07,Accepted
919,1566,741,546.35,2024-10-03,Accepted
920,1654,623,2392.36,2025-07-26,Accepted
921,110,2631,1604.37,2024-12-19,Rejected
922,3183,163,1698.15,2026-01-13,Accepted
923,818,1225,2064.86,2025-04-18,Rejected
924,5364,2638,1759.57,2024-06-15,Pending
925,5105,1412,236.50,2025-07-08,Rejected
926,3425,2949,1417.08,2024-10-16,Rejected
927,4276,2548,694.59,2024-12-04,Pending
928,5548,1525,2499.61,2025-12-05,Pending
929,1095,2805,1553.84,2026-01-21,Pending
930,1095,2621,1046.81,2024-12-15,Rejected
931,452,640,651.32,2025-09-19,Accepted
932,3768,2639,1752.03,2025-11-17,Accepted
933,3498,1812,1359.74,2024-11-03,Accepted
934,2741,2431,90.80,2025-03-14,Rejected
935,4067,232,1563.35,2025-09-30,Accepted
936,2028,1672,2504.83,2025-05-27,Accepted
937,3173,2361,693.68,2026-01-22,Accepted
938,3198,901,1104.60,2024-08-24,Pending
939,5744,2945,417.97,2025-04-09,Accepted
940,2598,1019,764.21,2024-12-03,Pending
941,5076,1045,2499.34,2025-04-23,Pending
942,1320,2210,1210.99,2024-11-26,Accepted
943,5960,855,1412.18,2025-03-28,Accepted
944,3834,2385,2299.50,2024-06-10,Accepted
945,1857,1311,624.24,2024-10-26,Rejected
946,2969,2276,1122.08,2025-08-24,Accepted
947,2702,2804,598.63,2025-06-25,Rejected
948,1974,1539,1649.73,2024-10-17,Rejected
949,3188,1909,1997.77,2024-07-26,Rejected
950,1452,1188,1048.36,2026-01-06,Rejected
951,1065,111,402.94,2025-09-10,Pending
952,2087,939,2291.17,2025-12-11,Pending
953,2387,2822,855.05,2025-04-26,Pending
954,5452,562,1812.56,2025-01-09,Accepted
955,5027,1756,864.46,2024-12-20,Rejected
956,1761,756,101.20,2024-08-06,Accepted
957,5883,2730,1426.58,2025-09-29,Rejected
958,41,548,1597.58,2025-11-21,Rejected
959,2126,2874,418.78,2024-08-11,Accepted
960,5140,1269,88.81,2025-03-18,Rejected
961,2416,570,958.26,2025-12-19,Pending
962,1436,1270,300.27,2024-12-23,Pending
963,4137,1698,380.31,2024-06-14,Pending
964,1492,1798,1814.03,2025-07-27,Rejected
965,2048,312,2298.23,2025-07-20,Accepted
966,1485,66,929.25,2025-03-04,Rejected
967,4692,485,2198.81,2025-07-10,Pending
968,340,678,1866.09,2025-04-17,Accepted
969,1664,1179,310.30,2024-10-26,Accepted
970,3701,555,1160.67,2025-08-01,Pending
971,234,2115,1963.23,2025-02-09,Accepted
972,1121,2358,2190.19,2024-09-27,Rejected
973,3577,1008,2154.67,2024-11-11,Pending
974,1111,1237,1299.18,2025-05-27,Pending
975,1598,2695,1724.90,2025-04-28,Pending
976,3391,643,1437.21,2026-02-07,Pending
977,5695,2789,842.58,2025-01-31,Rejected
978,803,1478,2517.50,2024-11-10,Rejected
979,4821,2645,333.38,2024-06-25,Rejected
980,802,1790,1118.45,2024-08-05,Pending
981,3002,1463,159.00,2024-08-15,Rejected
982,5320,1839,117.43,2024-09-28,Rejected
983,2995,50,134.92,2024-06-13,Rejected
984,5451,474,1957.15,2025-04-11,Accepted
985,4144,707,1050.20,2024-09-15,Pending
986,4429,1507,812.79,2025-07-03,Pending
987,2866,16,1922.35,2024-08-04,Accepted
988,3974,2468,2318.46,2024-08-06,Rejected
989,3054,2418,769.88,2026-03-03,Pending
990,5262,149,339.41,2024-08-12,Accepted
991,2234,1804,1822.41,2025-07-18,Rejected
992,107,2712,1022.57,2025-12-09,Pending
993,1942,2701,439.69,2024-11-25,Accepted
994,4632,2069,2032.81,2024-12-08,Accepted
995,563,1628,638.78,2024-11-10,Rejected
996,421,2016,2003.81,2024-08-03,Pending
997,2916,2308,1787.41,2025-06-22,Accepted
998,5059,501,876.59,2025-03-28,Accepted
999,4387,306,2416.81,2024-09-11,Pending
1000,2824,2265,1471.55,2024-07-29,Pending
1001,3569,1295,1067.15,2025-03-16,Accepted
1002,1872,95,895.59,2025-05-13,Accepted
1003,4588,2120,228.82,2024-06-14,Accepted
1004,138,161,336.58,2024-07-09,Accepted
1005,2322,933,584.24,2026-02-01,Pending
1006,5534,2639,1454.31,2024-10-01,Pending
1007,2827,118,2149.34,2025-12-28,Pending
1008,3037,1166,614.63,2024-11-10,Rejected
1009,2143,159,1901.36,2024-10-11,Accepted
1010,4563,2943,645.05,2025-06-08,Accepted
1011,3295,1839,950.96,2025-08-09,Pending
1012,5924,1011,641.32,2024-10-29,Pending
1013,2480,1153,1301.24,2025-11-26,Accepted
1014,4800,2867,2308.16,2025-05-03,Rejected
1015,4402,1294,2463.86,2025-11-11,Rejected
1016,4780,1104,946.25,2025-03-18,Rejected
1017,4646,335,196.57,2025-05-13,Pending
1018,4060,2442,283.33,2024-11-26,Pending
1019,2784,1509,946.99,2024-08-11,Rejected
1020,5000,2095,1716.19,2024-11-07,Accepted
1021,1406,2771,2393.18,2025-07-04,Pending
1022,5848,2231,1732.40,2026-01-24,Rejected
1023,3236,883,143.83,2024-11-19,Accepted
1024,5908,2225,2412.26,2025-12-03,Rejected
1025,218,195,2241.41,2024-12-28,Accepted
1026,1006,1772,1033.53,2025-12-12,Rejected
1027,4835,2461,1197.93,2025-07-09,Accepted
1028,4434,1923,1908.47,2025-12-06,Rejected
1029,1872,2311,1229.15,2024-11-14,Accepted
1030,960,1047,2329.68,2025-07-02,Rejected
1031,1175,782,2417.45,2025-05-17,Pending
1032,5629,1781,373.94,2025-04-28,Accepted
1033,2652,386,1631.44,2025-11-13,Accepted
1034,243,207,651.62,2024-09-23,Pending
1035,5287,1097,943.93,2024-10-30,Accepted
1036,2759,899,2119.23,2026-02-20,Rejected
1037,3790,1072,2253.21,2025-01-25,Accepted
1038,5774,1049,1427.19,2026-01-15,Rejected
1039,3867,1203,1003.00,2025-09-28,Rejected
1040,5215,927,516.20,2025-05-06,Rejected
1041,2043,1850,2159.58,2024-09-07,Rejected
1042,183,2403,1040.20,2025-11-12,Pending
1043,4582,1708,161.71,2025-12-27,Rejected
1044,152,1765,900.03,2024-12-16,Accepted
1045,2890,897,1216.80,2024-09-06,Rejected
1046,825,1340,754.57,2024-10-25,Accepted
1047,2974,1180,1926.13,2025-06-12,Accepted
1048,5607,2495,999.22,2024-11-26,Accepted
1049,5887,2182,2292.10,2025-03-31,Pending
1050,2005,826,1902.56,2024-11-04,Rejected
1051,3932,1787,262.06,2026-01-06,Pending
1052,4081,1561,1617.82,2025-07-08,Pending
1053,392,2052,983.62,2025-12-23,Accepted
1054,5306,938,1017.80,2025-10-09,Pending
1055,4294,491,1676.24,2025-09-12,Pending
1056,4342,2889,522.82,2025-12-29,Rejected
1057,3079,1700,136.57,2026-01-24,Rejected
1058,2682,899,1327.07,2025-03-08,Accepted
1059,304,892,164.10,2025-08-24,Pending
1060,5631,2707,206.90,2025-08-24,Accepted
1061,3576,1054,1059.24,2024-12-03,Accepted
1062,2291,1386,2027.93,2024-07-07,Rejected
1063,607,1468,1357.15,2025-04-09,Accepted
1064,194,2220,273.21,2024-11-08,Pending
1065,5115,2156,453.24,2025-07-16,Accepted
1066,995,1031,2210.41,2024-07-17,Pending
1067,5476,2927,354.06,2024-08-15,Pending
1068,952,2419,1855.02,2024-12-06,Pending
1069,4023,2159,1581.85,2025-02-19,Rejected
1070,4352,2200,351.65,2024-07-14,Pending
1071,3684,2480,89.96,2024-10-22,Pending
1072,2591,704,1086.75,2024-11-26,Accepted
1073,5094,87,1720.98,2025-01-26,Accepted
1074,5308,2507,2524.95,2025-04-01,Rejected
1075,271,830,97.53,2026-01-08,Accepted
1076,3587,1809,1683.82,2025-10-04,Pending
1077,1410,1434,1123.46,2025-01-22,Rejected
