project_id,client_id,skill_category,project_budget,project_post_date,project_status,num_bids,assigned_freelancer_id,completion_date
377,1174,Cloud,2474.07,2025-10-09,Completed,4,2275,2025-07-19
378,20,UI/UX,211.04,2025-05-06,Open,3,1700,2025-07-23
379,181,Marketing,1773.77,2024-12-12,Open,15,689,2025-11-06
380,1068,Cloud,985.79,2025-10-19,Completed,4,2069,2026-01-04
381,51,Web Development,2557.95,2025-05-10,Completed,11,901,2025-09-09
382,998,Web Development,183.62,2026-02-17,Completed,1,971,2025-11-28
383,528,UI/UX,2485.58,2026-02-07,Open,4,2731,2025-04-19
384,728,Data & AI,2888.76,2026-02-16,Completed,8,2331,2025-02-17
385,57,Content,104.56,2025-07-06,Completed,4,2417,2025-10-17
386,1150,Data & AI,1622.28,2025-02-18,Completed,13,1175,2025-11-23
387,654,UI/UX,2978.48,2024-12-16,Cancelled,11,2791,2025-08-31
388,1127,Content,800.21,2024-09-10,Open,15,511,2025-11-11
389,1196,Web Development,1401.12,2025-12-01,Cancelled,9,2609,2026-02-06
390,386,Web Development,1399.03,2026-03-10,Cancelled,11,1559,2025-08-19
391,991,Cloud,2170.45,2026-02-22,Open,4,1479,2025-11-05
392,859,Content,826.77,2026-03-04,Cancelled,4,275,2026-02-22
393,21,UI/UX,2729.75,2026-01-18,Cancelled,10,1036,2024-11-19
394,66,Web Development,2375.88,2025-11-03,Open,15,2602,2025-07-14
395,1137,UI/UX,2590.08,2025-05-29,Completed,13,1228,2024-12-22
396,1163,UI/UX,609.97,2025-07-27,Open,5,1882,2026-01-06
397,79,Marketing,2334.97,2025-03-15,Cancelled,9,2016,2026-03-03
398,1186,Content,2044.82,2025-11-29,Cancelled,15,2894,2026-02-21
399,5,Content,1683.58,2024-11-11,Cancelled,6,1485,2025-11-21
400,255,UI/UX,847.51,2025-11-30,Completed,6,2695,2025-01-07
401,622,Web Development,2527.19,2026-01-20,Cancelled,4,1288,2025-04-19
402,984,Marketing,938.66,2024-05-21,Open,7,2781,2025-10-14
403,586,Content,1979.45,2024-05-31,Completed,13,1502,2026-01-07
404,1059,Cloud,948.17,2025-02-01,Open,14,154,2025-05-25
405,462,UI/UX,1441.38,2025-05-24,Open,10,2383,2024-11-29
406,47,Marketing,2161.63,2025-05-22,Open,7,334,2025-11-22
407,193,Marketing,251.53,2024-04-19,Cancelled,15,2065,2024-08-31
408,881,Data & AI,2263.56,2024-10-22,Completed,13,190,2026-02-18
409,540,Marketing,452.27,2024-08-13,Completed,15,2028,2024-10-16
410,844,Content,1997.37,2024-08-12,Cancelled,4,1632,2025-01-10
411,329,Web Development,2761.06,2025-12-06,Cancelled,7,1701,2026-01-16
412,119,Data & AI,1403.40,2025-10-19,Completed,6,2398,2025-03-18
413,825,Data & AI,967.97,2026-01-08,Open,8,784,2025-12-22
414,414,Web Development,2636.25,2024-11-28,Cancelled,4,2271,2025-03-02
415,908,Cloud,2927.15,2025-08-28,Completed,14,404,2026-01-01
416,469,Content,1124.05,2025-09-05,Open,11,1574,2025-03-31
417,562,Web Development,1353.47,2024-05-11,Open,5,532,2025-11-14
418,597,Data & AI,2632.63,2025-05-02,Cancelled,8,908,2025-02-09
419,241,Web Development,232.74,2025-07-10,Completed,2,302,2024-08-28
420,1113,Content,791.63,2026-01-05,Completed,4,2977,2026-02-14
421,1045,Web Development,259.85,2024-09-13,Cancelled,12,1524,2024-09-15
422,219,Cloud,1629.52,2025-07-12,Cancelled,3,2235,2026-01-10
423,829,Marketing,2858.03,2025-10-08,Cancelled,9,2501,2026-01-10
424,882,UI/UX,1870.32,2025-04-03,Completed,2,94,2025-03-24
425,110,Marketing,2488.40,2025-01-05,Open,14,2430,2024-11-22
426,1017,Web Development,3036.75,2025-06-17,Cancelled,5,2404,2025-06-23
427,1191,Web Development,797.29,2024-07-04,Completed,13,2677,2024-11-16
428,868,Marketing,2188.02,2024-08-29,Cancelled,14,2786,2024-10-17
429,667,UI/UX,1294.41,2025-09-12,Open,4,1688,2024-12-06
430,667,Cloud,1398.88,2024-09-03,Open,14,1310,2026-02-07
431,340,Cloud,3015.85,2024-11-30,Open,1,941,2025-12-17
432,643,Data & AI,1061.99,2025-08-09,Completed,14,612,2024-12-14
433,402,Web Development,1345.48,2025-09-23,Completed,3,2610,2025-05-14
434,709,Web Development,1841.81,2024-07-02,Completed,11,1168,2025-04-30
435,790,Cloud,642.03,2025-03-22,Cancelled,5,2990,2024-09-09
436,1198,Content,2955.60,2025-10-09,Completed,2,2476,2025-05-03
437,680,Data & AI,482.62,2025-11-01,Cancelled,15,562,2025-09-30
438,836,Content,2366.68,2025-01-17,Open,14,336,2025-09-23
439,505,Content,2619.06,2025-10-25,Open,8,2782,2024-11-01
440,811,Cloud,1524.67,2025-03-12,Cancelled,12,397,2025-01-08
441,407,Data & AI,708.52,2025-01-03,Completed,12,960,2025-02-12
442,56,Marketing,2589.16,2024-08-10,Completed,9,53,2025-06-17
443,437,UI/UX,2782.71,2025-09-30,Open,13,2431,2025-08-29
444,924,Cloud,2136.57,2025-12-19,Cancelled,7,1895,2024-11-15
445,664,Cloud,2636.67,2024-12-15,Cancelled,1,2374,2025-11-03
446,1058,Data & AI,381.85,2026-01-25,Completed,10,754,2025-04-16
447,919,Data & AI,2278.88,2024-04-24,Cancelled,11,1249,2026-02-07
448,80,Content,1767.62,2025-01-10,Open,15,1375,2025-02-08
449,741,Content,2482.62,2025-02-04,Open,6,2265,2025-10-31
450,868,Data & AI,3036.62,2025-03-23,Open,6,2091,2025-04-30
451,263,Cloud,423.18,2025-03-30,Cancelled,8,2796,2025-03-09
452,1068,Data & AI,467.24,2024-04-13,Cancelled,10,402,2025-12-20
453,345,Marketing,1093.02,2024-04-21,Cancelled,8,1880,2025-01-05
454,431,Web Development,2246.71,2024-09-14,Cancelled,15,2410,2025-09-24
455,14,Content,830.48,2025-06-02,Open,8,477,2024-08-05
456,606,UI/UX,2742.65,2024-04-15,Open,5,1446,2024-10-14
457,29,UI/UX,1237.63,2025-12-28,Cancelled,13,906,2024-09-03
458,63,UI/UX,2349.84,2024-10-07,Open,3,61,2025-11-25
459,776,Cloud,2468.65,2024-09-28,Completed,8,1064,2024-09-20
460,1073,UI/UX,158.85,2024-08-24,Open,2,1109,2025-08-06
461,1189,UI/UX,314.74,2025-06-08,Completed,7,431,2025-11-20
462,404,Cloud,2527.27,2025-11-17,Cancelled,3,1954,2025-01-05
463,200,Web Development,3087.14,2025-12-12,Completed,13,1497,2025-10-18
464,450,Data & AI,881.20,2024-07-29,Open,4,457,2025-12-23
465,333,Marketing,2343.80,2024-08-24,Open,14,1513,2025-12-28
466,733,Data & AI,154.48,2025-07-16,Cancelled,3,1750,2024-11-08
467,413,Web Development,873.64,2025-04-18,Open,1,1123,2024-11-16
468,553,Content,1205.36,2024-10-27,Cancelled,8,1209,2025-05-22
469,46,Marketing,939.70,2024-12-24,Completed,5,2194,2024-09-05
470,448,Web Development,1296.48,2025-01-26,Open,11,2562,2024-08-13
471,163,Cloud,2643.94,2025-11-25,Open,1,2906,2025-03-14
472,716,UI/UX,876.84,2024-05-21,Cancelled,7,1251,2025-11-18
473,381,Content,2197.84,2025-05-16,Cancelled,1,1472,2025-01-03
474,20,Web Development,1920.65,2024-07-23,Cancelled,12,473,2024-08-07
475,423,Marketing,414.06,2026-01-17,Open,12,180,2026-02-04
476,1124,Cloud,1560.20,2024-10-11,Completed,5,2273,2024-12-20
477,2,Web Development,3002.46,2024-09-11,Cancelled,12,388,2024-09-27
478,1119,Content,2644.26,2024-10-22,Completed,2,145,2025-04-14
479,598,Web Development,2920.21,2025-08-25,Cancelled,11,2482,2025-01-09
480,775,Content,2927.07,2024-08-05,Cancelled,14,1259,2025-06-17
481,399,UI/UX,1000.51,2024-08-22,Cancelled,4,1491,2025-08-05
482,687,UI/UX,1569.91,2025-03-29,Completed,7,912,2025-04-05
483,543,Marketing,1709.88,2026-03-07,Open,13,1107,2024-10-07
484,603,Data & AI,659.56,2024-07-08,Cancelled,5,2426,2025-04-02
485,721,Web Development,985.82,2026-01-15,Completed,14,998,2025-03-17
486,1076,Marketing,2399.04,2025-11-01,Cancelled,14,2246,2025-03-07
487,1184,Marketing,924.52,2025-10-29,Cancelled,1,665,2026-01-02
488,875,Content,1435.77,2025-11-09,Cancelled,12,1804,2024-12-28
489,977,Marketing,2450.68,2026-01-16,Completed,7,878,2026-01-24
490,831,Data & AI,1478.94,2025-09-15,Completed,7,1358,2024-11-26
491,813,Content,1712.98,2025-12-25,Cancelled,14,1514,2024-07-31
492,684,Content,2202.40,2024-04-14,Cancelled,2,1047,2024-10-30
493,751,Web Development,1704.26,2025-06-27,Cancelled,14,753,2026-02-21
494,419,Content,1771.19,2025-12-07,Open,7,1623,2025-02-09
495,494,UI/UX,203.06,2025-10-24,Completed,2,149,2024-09-10
496,631,UI/UX,1722.62,2026-01-10,Cancelled,8,1121,2025-03-26
497,391,Data & AI,2258.93,2026-02-26,Completed,2,1709,2024-10-18
498,139,Content,2020.95,2024-07-17,Cancelled,9,1529,2026-02-01
499,1088,Data & AI,3046.05,2024-07-01,Completed,8,2076,2025-07-22
500,306,Marketing,2126.61,2025-03-07,Completed,12,254,2026-03-04
501,486,UI/UX,1809.53,2025-12-07,Open,14,448,2024-11-20
502,80,Cloud,2001.35,2025-06-01,Completed,1,2875,2024-10-25
503,1004,Marketing,1462.74,2024-09-24,Cancelled,2,2879,2024-09-14
504,554,Marketing,3012.76,2025-12-17,Completed,13,2448,2026-01-17
505,862,Cloud,516.07,2024-08-09,Completed,12,959,2025-10-08
506,162,UI/UX,644.63,2025-02-28,Cancelled,14,2809,2024-08-20
507,1196,Data & AI,1090.32,2024-10-30,Cancelled,13,1997,2024-08-29
508,217,Content,357.77,2025-11-17,Completed,2,958,2024-12-03
509,896,Web Development,175.54,2025-10-08,Cancelled,5,1498,2024-10-14
510,1041,UI/UX,2075.89,2025-09-07,Open,12,75,2025-06-27
511,158,Data & AI,2072.24,2026-01-14,Cancelled,9,309,2025-09-11
512,81,Web Development,1162.80,2024-10-07,Cancelled,9,2972,2024-08-25
513,129,Content,1680.65,2025-04-06,Completed,11,1855,2025-01-27
514,565,UI/UX,838.89,2024-08-18,Cancelled,9,1262,2026-02-12
515,816,Data & AI,2291.15,2025-05-06,Cancelled,14,456,2025-02-14
516,1123,Cloud,902.39,2024-09-21,Completed,12,2965,2024-10-11
517,432,Web Development,880.55,2024-07-24,Cancelled,3,2201,2025-07-07
518,959,Web Development,1883.09,2024-12-12,Cancelled,14,886,2025-12-03
519,865,Data & AI,2425.96,2025-10-09,Completed,7,2032,2025-04-21
520,163,Cloud,2921.87,2024-10-02,Cancelled,1,2306,2025-06-24
521,601,Cloud,652.23,2024-09-14,Cancelled,6,2314,2025-04-05
522,440,Data & AI,2942.47,2024-08-29,Open,3,1606,2024-12-22
523,935,UI/UX,975.40,2024-11-20,Open,11,495,2025-02-22
524,373,UI/UX,200.25,2026-01-29,Cancelled,15,728,2025-07-24
525,65,Marketing,1324.81,2025-11-18,Open,11,2843,2024-08-01
526,1120,Web Development,841.21,2025-12-09,Cancelled,4,343,2025-08-27
527,82,UI/UX,1863.31,2025-07-22,Open,4,2513,2025-03-02
528,566,Data & AI,1232.49,2025-06-03,Open,10,2933,2025-01-19
529,1051,Web Development,1634.23,2025-10-11,Open,10,652,2024-09-04
530,48,Data & AI,2051.75,2025-01-10,Open,15,2911,2024-11-07
531,454,Web Development,2565.87,2024-11-26,Cancelled,5,1761,2025-04-10
532,736,Cloud,2427.28,2024-05-07,Cancelled,1,272,2025-02-04
533,1093,Web Development,909.65,2025-09-30,Open,13,2749,2025-04-27
534,836,Data & AI,3081.27,2025-06-28,Cancelled,13,2943,2025-06-15
535,509,Content,2063.50,2024-08-11,Open,6,2506,2025-08-18
536,513,UI/UX,2784.97,2026-03-10,Cancelled,7,318,2025-05-19
537,980,Marketing,1472.33,2025-11-11,Completed,15,1734,2025-03-02
538,684,UI/UX,1527.52,2025-02-24,Open,7,1210,2025-03-17
539,1077,Data & AI,2752.02,2025-02-01,Cancelled,14,1598,2025-10-08
540,204,UI/UX,2203.51,2025-11-28,Cancelled,9,306,2024-12-21
541,327,Cloud,1135.11,2025-10-29,Cancelled,13,2344,2024-12-20
542,657,Marketing,2244.49,2024-09-09,Completed,2,1371,2025-06-05
543,716,Marketing,311.98,2025-01-05,Cancelled,5,96,2024-09-04
544,656,Content,1177.17,2025-01-18,Completed,13,821,2025-10-28
545,1172,Marketing,3015.24,2024-11-06,Open,7,2665,2025-02-02
546,978,Web Development,2101.42,2024-07-13,Cancelled,14,789,2025-06-25
547,671,Marketing,1075.35,2024-08-07,Open,7,2979,2026-02-01
548,980,Cloud,768.09,2025-05-25,Open,5,2300,2025-10-05
549,1128,Content,2915.61,2024-09-30,Open,14,1272,2025-10-26
550,6,Marketing,589.04,2025-03-23,Open,12,2643,2026-03-01
551,404,Web Development,1537.32,2024-08-07,Cancelled,4,390,2024-09-14
552,1065,Cloud,2767.81,2025-08-23,Cancelled,9,407,2024-09-26
553,1060,Content,2329.78,2025-03-14,Completed,11,1726,2024-09-19
554,42,Marketing,2757.86,2026-01-05,Open,11,1055,2024-10-22
555,1077,Cloud,3069.07,2025-08-18,Cancelled,9,2388,2026-01-09
556,1018,Cloud,941.86,2025-06-29,Cancelled,13,93,2024-09-07
557,1138,Content,112.20,2024-09-28,Open,1,2712,2025-06-06
558,1141,Cloud,1290.96,2025-06-02,Completed,15,2768,2024-07-27
559,211,Marketing,999.74,2025-10-21,Open,12,256,2025-01-14
560,926,Web Development,727.07,2024-09-15,Cancelled,1,1380,2025-05-13
561,357,Marketing,935.60,2026-03-02,Completed,2,2571,2026-03-11
562,1002,Marketing,1547.34,2025-09-09,Cancelled,12,2958,2025-10-20
563,448,Data & AI,2030.93,2025-10-27,Open,6,2329,2025-06-25
564,402,Content,1505.79,2025-06-20,Cancelled,4,2153,2024-08-10
565,1102,Marketing,2777.14,2024-08-11,Open,7,1833,2024-11-17
566,233,Data & AI,2673.20,2025-11-29,Cancelled,7,2055,2024-09-16
567,1066,Cloud,2460.31,2025-12-27,Cancelled,5,1958,2024-11-02
568,814,Cloud,2835.36,2025-08-02,Completed,7,1075,2024-11-09
569,518,Data & AI,1092.87,2025-07-13,Open,6,2684,2026-02-02
570,795,Cloud,3062.99,2025-07-26,Cancelled,3,389,2025-06-18
571,103,Content,2218.27,2024-08-27,Completed,1,1438,2025-09-11
572,1111,Data & AI,2146.52,2024-04-14,Open,6,15,2026-01-18
573,1040,Marketing,1664.20,2025-08-06,Completed,13,2627,2024-11-05
574,638,UI/UX,2738.08,2026-02-05,Open,14,615,2024-09-13
575,982,Cloud,919.06,2024-07-19,Open,9,685,2025-07-23
576,354,Content,2712.09,2024-08-20,Open,14,140,2025-05-02
577,542,Content,1846.02,2025-02-13,Cancelled,11,2352,2025-04-03
578,654,Content,663.02,2025-01-07,Open,7,465,2024-10-26
579,881,Marketing,1733.53,2025-04-02,Open,12,2540,2024-09-19
580,882,Marketing,709.22,2026-01-24,Cancelled,8,1316,2026-03-12
581,1067,Content,2935.32,2024-07-31,Open,5,1284,2025-07-16
582,609,Web Development,2806.03,2024-09-23,Completed,15,331,2024-07-22
583,543,Content,1444.88,2024-04-22,Completed,14,2183,2025-12-21
584,282,Web Development,2806.53,2025-04-25,Completed,3,680,2024-10-27
585,176,Data & AI,2539.49,2025-07-12,Completed,15,252,2025-03-01
586,644,Data & AI,670.72,2025-08-23,Open,14,1562,2024-09-03
587,1116,UI/UX,461.69,2024-09-23,Open,14,115,2025-08-06
588,471,UI/UX,228.22,2025-09-13,Completed,14,1895,2025-11-28
589,149,Web Development,237.17,2025-02-14,Open,9,337,2025-04-02
590,497,Marketing,2133.31,2024-11-21,Open,7,120,2025-02-22
591,513,Marketing,2090.22,2024-11-22,Cancelled,4,1432,2024-11-23
592,92,Marketing,1228.50,2025-05-11,Completed,7,1560,2025-08-16
593,962,UI/UX,2379.96,2025-05-14,Open,3,2604,2025-05-17
594,1134,Data & AI,2441.50,2025-09-05,Open,8,2772,2025-12-27
595,763,Web Development,417.24,2025-08-12,Open,8,712,2026-02-10
596,228,Web Development,413.60,2024-10-14,Open,13,2915,2026-01-29
597,446,Cloud,2375.59,2025-07-25,Cancelled,3,1044,2026-02-17
598,902,Content,1776.52,2025-06-12,Open,9,674,2024-12-05
599,126,Content,147.47,2026-03-04,Cancelled,8,2542,2024-08-08
600,973,Data & AI,464.21,2025-09-08,Completed,5,89,2024-08-31
601,349,Cloud,2810.78,2024-11-04,Open,2,310,2024-11-14
602,34,Data & AI,2705.00,2025-04-10,Cancelled,11,2264,2025-02-19
603,1189,Web Development,716.07,2024-04-18,Completed,8,147,2024-12-16
604,1188,Data & AI,2624.80,2025-08-22,Cancelled,15,2357,2025-02-13
605,216,Data & AI,2196.65,2024-10-19,Completed,8,1954,2025-09-23
606,334,Web Development,1435.55,2024-10-11,Cancelled,4,1590,2025-08-03
607,1116,UI/UX,2547.28,2025-03-29,Open,4,2860,2024-09-17
608,770,Content,361.44,2024-06-22,Completed,9,2459,2025-03-30
609,243,Cloud,2301.61,2024-11-02,Cancelled,4,2011,2025-07-24
610,988,Marketing,2284.93,2025-04-07,Completed,15,696,2024-09-04
611,865,Content,2319.33,2026-02-16,Open,7,1268,2025-02-07
612,1101,Web Development,2318.71,2025-12-21,Completed,2,1746,2025-07-07
613,1117,Content,969.33,2024-12-05,Completed,7,1480,2024-11-28
614,253,UI/UX,227.70,2024-08-02,Completed,3,474,2025-09-03
615,814,Marketing,871.60,2024-04-24,Open,12,789,2026-03-02
616,971,UI/UX,2452.14,2025-03-24,Open,9,515,2024-09-25
617,946,Cloud,354.84,2024-12-01,Cancelled,9,1046,2026-01-06
618,621,UI/UX,3073.55,2025-07-07,Open,1,753,2025-02-19
619,860,Marketing,1610.18,2025-12-11,Cancelled,10,942,2025-02-14
620,997,Content,2276.93,2024-05-04,Open,6,2683,2026-01-04
621,769,Data & AI,1889.38,2024-12-29,Completed,15,2359,2025-02-05
622,879,Web Development,2621.49,2025-07-06,Completed,8,550,2024-07-21
623,113,Marketing,1208.59,2026-02-18,Cancelled,4,591,2025-02-03
624,614,Cloud,573.53,2025-09-11,Completed,1,1416,2024-12-28
625,106,Marketing,830.90,2024-11-09,Cancelled,1,2594,2025-08-13
626,480,Content,448.52,2025-04-19,Open,13,206,2025-11-13
627,884,Marketing,3095.83,2025-04-19,Open,13,208,2024-12-07
628,724,Marketing,192.20,2025-06-02,Completed,8,2040,2025-08-08
629,524,Data & AI,1682.39,2025-01-25,Completed,2,1491,2025-08-03
630,327,Content,2414.89,2025-06-17,Open,11,2796,2025-12-31
631,776,Web Development,265.41,2025-08-25,Open,2,2099,2025-11-25
632,754,Cloud,2552.21,2024-12-20,Cancelled,14,771,2026-02-11
633,742,Web Development,1214.58,2024-09-03,Open,15,1807,2025-10-02
634,986,UI/UX,3026.15,2024-10-07,Cancelled,4,96,2024-09-05
635,464,Cloud,2710.43,2025-04-30,Cancelled,6,1280,2026-01-01
636,726,UI/UX,2544.00,2024-07-14,Open,14,1083,2026-01-23
637,29,UI/UX,2180.59,2025-04-13,Cancelled,5,2629,2024-10-23
638,493,Marketing,1723.07,2025-11-23,Open,6,1740,2025-10-27
639,497,Cloud,2525.23,2024-08-02,Completed,3,1722,2025-02-19
640,1056,Content,2043.61,2025-05-08,Cancelled,4,2151,2025-02-28
641,129,Web Development,2887.30,2025-06-23,Completed,6,1134,2025-07-04
642,73,UI/UX,1885.13,2025-02-11,Open,9,409,2025-03-11
643,292,Web Development,2574.72,2025-04-24,Completed,8,1858,2025-04-29
644,674,UI/UX,1491.33,2025-12-17,Cancelled,1,890,2025-04-13
645,1011,Marketing,1569.49,2025-06-29,Open,5,1415,2026-02-15
646,812,Marketing,778.08,2024-07-27,Completed,3,1563,2025-03-14
647,906,Data & AI,1151.36,2025-09-25,Completed,8,62,2025-09-26
648,499,Marketing,485.80,2025-08-06,Cancelled,8,744,2026-02-01
649,414,UI/UX,2789.59,2025-03-10,Completed,15,304,2024-12-26
650,346,Content,2741.64,2024-11-20,Open,11,2371,2025-02-01
651,575,Data & AI,2338.53,2025-02-03,Cancelled,2,1372,2025-11-09
652,1143,Web Development,1825.93,2024-12-06,Completed,6,2777,2024-10-21
653,12,Marketing,193.67,2025-04-03,Cancelled,12,1369,2024-10-01
654,23,UI/UX,1008.75,2025-03-15,Cancelled,3,1144,2025-12-31
655,202,Marketing,927.29,2025-09-22,Open,5,2159,2024-10-29
656,546,Marketing,3028.30,2026-02-22,Cancelled,8,2889,2025-03-12
657,942,UI/UX,3019.57,2025-10-08,Completed,14,563,2024-12-07
658,7,Cloud,559.36,2025-11-17,Completed,9,1548,2025-05-29
659,825,UI/UX,2810.78,2025-05-01,Completed,14,1041,2025-04-15
660,522,Marketing,2362.45,2025-10-01,Cancelled,12,1497,2024-12-23
661,229,Web Development,1313.19,2026-02-06,Open,5,1644,2025-01-27
662,1138,Cloud,2052.16,2024-07-02,Completed,12,1125,2025-12-11
663,1120,UI/UX,1329.02,2024-07-21,Completed,15,2097,2025-06-28
664,41,Web Development,1991.08,2024-05-24,Cancelled,4,2661,2024-09-24
665,410,Data & AI,1843.73,2024-11-22,Open,7,2505,2025-09-26
666,699,Web Development,1371.66,2024-08-31,Open,1,1449,2026-01-08
667,1119,Content,1520.91,2024-08-23,Completed,6,2796,2025-08-16
668,471,Data & AI,109.11,2025-11-17,Cancelled,6,2321,2025-04-02
669,1185,Content,447.28,2025-05-07,Completed,8,774,2024-08-23
670,243,Cloud,358.95,2025-02-12,Completed,1,1006,2025-02-22
671,196,Cloud,893.55,2025-07-19,Open,9,1769,2025-07-26
672,266,Web Development,1152.57,2024-10-20,Cancelled,13,1969,2025-06-01
673,957,Web Development,1365.19,2024-11-08,Cancelled,7,62,2024-08-12
674,276,Marketing,2495.52,2025-11-19,Cancelled,8,549,2025-07-11
675,1021,UI/UX,2829.81,2025-10-11,Completed,13,1511,2024-08-31
676,319,UI/UX,2257.96,2025-10-25,Cancelled,10,267,2025-02-21
677,497,Marketing,1697.18,2025-08-22,Cancelled,7,2241,2024-08-22
678,120,Cloud,918.90,2024-11-28,Completed,11,1240,2025-02-09
679,183,Web Development,1435.22,2024-10-27,Completed,2,2907,2024-10-16
680,560,Data & AI,2544.18,2025-07-06,Cancelled,3,962,2024-09-15
681,230,Web Development,2166.54,2025-05-11,Completed,13,2617,2025-10-10
682,496,Web Development,580.73,2024-12-29,Open,7,2648,2025-08-02
683,439,Data & AI,1910.07,2024-07-02,Completed,12,2431,2025-03-06
684,639,Cloud,2378.68,2025-08-04,Open,7,1338,2025-07-18
685,198,UI/UX,409.87,2025-03-07,Cancelled,2,779,2025-07-02
686,211,Web Development,773.93,2024-12-09,Open,7,1565,2026-01-26
687,46,Data & AI,1867.44,2024-06-11,Open,12,2542,2024-10-19
688,332,Data & AI,865.30,2025-06-16,Completed,8,311,2025-10-02
689,1016,Data & AI,1136.74,2025-03-11,Open,13,2979,2025-03-06
690,153,Cloud,2199.83,2025-04-29,Completed,1,974,2025-06-16
691,845,Web Development,1950.43,2024-04-29,Completed,5,658,2026-01-06
692,821,Marketing,732.13,2025-08-05,Open,4,635,2024-12-04
693,219,Cloud,3092.60,2024-11-08,Cancelled,14,2158,2026-01-05
694,13,Content,1346.22,2026-01-20,Open,5,269,2024-10-09
695,752,Marketing,129.61,2026-01-22,Open,10,2848,2026-01-10
696,1151,UI/UX,1870.07,2025-06-20,Cancelled,10,472,2025-05-14
697,282,UI/UX,1092.79,2025-07-01,Open,11,1295,2025-05-26
698,75,Web Development,1966.28,2025-08-26,Cancelled,12,1567,2025-04-04
699,833,Marketing,2907.46,2024-07-15,Open,12,1823,2026-01-30
700,309,UI/UX,2694.67,2025-09-12,Completed,5,605,2025-01-12
701,410,Content,1247.34,2024-05-01,Completed,12,1508,2025-03-16
702,1176,Content,1438.46,2025-05-18,Cancelled,14,1107,2025-07-23
703,1188,Web Development,265.63,2026-02-16,Open,8,2303,2024-08-15
704,596,Marketing,3026.00,2025-07-15,Completed,9,1941,2026-03-01
705,730,Web Development,891.69,2025-07-01,Open,2,180,2024-11-27
706,671,Content,1510.61,2026-02-09,Completed,14,527,2026-01-19
707,344,Marketing,3061.01,2024-08-07,Open,6,1626,2025-08-09
708,400,Cloud,1384.99,2024-04-17,Open,12,1040,2024-08-27
